						B-Baseline
0.96	46.0					-27.409355435225706
0.97	45.0					-28.455163523563655
0.98	53.0					-20.500971611901605
0.99	57.0					-16.546779700239554
1.0	51.0					-22.592587788577518
1.01	47.0					-26.638395876915467
1.02	46.0					-27.684203965253417
1.03	38.0					-35.73001205359138
1.04	40.0					-33.77582014192933
1.05	56.0					-17.82162823026728
1.06	48.0					-25.86743631860523
1.07	56.0					-17.913244406943193
1.08	53.0					-20.959052495281142
1.09	55.0					-19.00486058361909
1.1	43.0					-31.050668671957055
1.11	33.0					-41.096476760295005
1.12	46.0					-28.142284848632954
1.13	35.0					-39.18809293697092
1.14	53.0					-21.233901025308867
1.15	50.0					-24.279709113646817
1.16	51.0					-23.325517201984766
1.17	45.0					-29.37132529032273
1.18	44.0					-30.41713337866068
1.19	48.0					-26.46294146699863
1.2	34.0					-40.50874955533659
1.21	62.0					-12.554557643674542
1.22	56.0					-18.60036573201249
1.23	59.0					-15.646173820350441
1.24	64.0					-10.691981908688405
1.25	63.0					-11.737789997026354
1.26	56.0					-18.783598085364304
1.27	61.0					-13.829406173702267
1.28	57.0					-17.875214262040217
1.29	50.0					-24.921022350378166
1.3	59.0					-15.96683043871613
1.31	51.0					-24.01263852705408
1.32	36.0					-39.05844661539203
1.33	58.0					-17.104254703729993
1.34	48.0					-27.150062792067942
1.35	32.0					-43.19587088040589
1.36	45.0					-30.24167896874384
1.37	52.0					-23.287487057081805
1.38	50.0					-25.333295145419754
1.39	60.0					-15.379103233757704
1.4	91.0					15.575088677904333
1.41	152.0					76.52928058956638
1.42	187.0					111.48347250122843
1.43	277.0					201.43766441289048
1.44	366.0					290.3918563245525
1.45	512.0					436.3460482362146
1.46	577.0					501.3002401478766
1.47	694.0					618.2544320595387
1.48	733.0					657.2086239712007
1.49	806.0					730.1628158828628
1.5	788.0					712.1170077945249
1.51	731.0					655.0711997061868
1.52	615.0					539.0253916178489
1.53	582.0					505.97958352951093
1.54	432.0					355.933775441173
1.55	367.0					290.88796735283506
1.56	268.0					191.84215926449707
1.57	229.0					152.79635117615913
1.58	172.0					95.75054308782117
1.59	147.0					70.70473499948322
1.6	115.0					38.65892691114527
1.61	121.0					44.61311882280731
1.62	161.0					84.56731073446936
1.63	261.0					184.5215026461314
1.64	451.0					374.4756945577934
1.65	723.0					646.4298864694555
1.66	1087.0					1010.3840783811175
1.67	1658.0					1581.3382702927795
1.68	2513.0					2436.2924622044416
1.69	3624.0					3547.246654116104
1.7	4734.0					4657.200846027766
1.71	6007.0					5930.1550379394275
1.72	7045.0					6968.10922985109
1.73	8244.0					8167.063421762752
1.74	8591.0					8514.017613674414
1.75	8629.0					8551.971805586076
1.76	8370.0					8292.925997497738
1.77	7455.0					7377.8801894094
1.78	6409.0					6331.834381321062
1.79	5265.0					5187.788573232724
1.8	3886.0					3808.7427651443863
1.81	2997.0					2919.696957056048
1.82	2188.0					2110.6511489677105
1.83	1560.0					1482.6053408793723
1.84	1077.0					999.5595327910344
1.85	772.0					694.5137247026964
1.86	556.0					478.4679166143585
1.87	379.0					301.4221085260205
1.88	276.0					198.37630043768257
1.89	236.0					158.3304923493446
1.9	182.0					104.28468426100666
1.91	132.0					54.2388761726687
1.92	91.0					13.193068084330747
1.93	71.0					-6.852740004007202
1.94	66.0					-11.898548092345166
1.95	67.0					-10.944356180683116
1.96	69.0					-8.990164269021065
1.97	66.0					-12.035972357359014
1.98	67.0					-11.081780445696978
1.99	81.0					2.8724114659650724
2.0	82.0					3.826603377627123
2.01	74.0					-4.219204710710841
2.02	76.0					-2.2650127990487903
2.03	71.0					-7.31082088738674
2.04	78.0					-0.3566289757247034
2.05	54.0					-24.402437064062653
2.06	61.0					-17.448245152400602
2.07	62.0					-16.494053240738552
2.08	55.0					-23.539861329076516
2.09	51.0					-27.585669417414465
2.1	32.0					-46.631477505752414
2.11	45.0					-33.67728559409038
2.12	32.0					-46.72309368242833
2.13	33.0					-45.76890177076628
2.14	27.0					-51.81470985910424
2.15	30.0					-48.86051794744219
2.16	24.0					-54.90632603578014
2.17	38.0					-40.95213412411809
2.18	28.0					-50.99794221245605
2.19	23.0					-56.043750300794
2.2	33.0					-46.08955838913195
2.21	47.0					-32.135366477469915
2.22	42.0					-37.181174565807865
2.23	40.0					-39.226982654145814
2.24	37.0					-42.27279074248378
2.25	51.0					-28.318598830821728
2.26	61.0					-18.364406919159677
2.27	76.0					-3.4102150074976265
2.28	78.0					-1.4560230958355902
2.29	94.0					14.49816881582646
2.3	104.0					24.45236072748851
2.31	141.0					61.40655263915055
2.32	135.0					55.3607445508126
2.33	128.0					48.31493646247465
2.34	168.0					88.2691283741367
2.35	136.0					56.223320285798735
2.36	138.0					58.177512197460786
2.37	131.0					51.131704109122836
2.38	116.0					36.08589602078487
2.39	115.0					35.04008793244692
2.4	103.0					22.994279844108974
2.41	108.0					27.94847175577101
2.42	119.0					38.90266366743306
2.43	109.0					28.85685557909511
2.44	74.0					-6.188952509242839
2.45	87.0					6.765239402419198
2.46	84.0					3.7194313140812483
2.47	80.0					-0.3263767742567012
2.48	80.0					-0.3721848625946649
2.49	71.0					-9.417992950932614
2.5	70.0					-10.463801039270564
2.51	55.0					-25.509609127608513
2.52	40.0					-40.55541721594648
2.53	37.0					-43.601225304284426
2.54	42.0					-38.647033392622376
2.55	51.0					-29.69284148096034
2.56	66.0					-14.738649569298289
2.57	51.0					-29.78445765763624
2.58	54.0					-26.830265745974202
2.59	67.0					-13.876073834312152
2.6	87.0					6.078118077349899
2.61	113.0					32.032309989011935
2.62	126.0					44.986501900673986
2.63	192.0					110.94069381233604
2.64	205.0					123.89488572399809
2.65	313.0					231.84907763566014
2.66	314.0					232.80326954732217
2.67	365.0					283.7574614589842
2.68	408.0					326.7116533706463
2.69	434.0					352.6658452823083
2.7	470.0					388.62003719397035
2.71	441.0					359.5742291056324
2.72	447.0					365.5284210172945
2.73	429.0					347.4826129289565
2.74	363.0					281.43680484061855
2.75	285.0					203.39099675228059
2.76	261.0					179.34518866394262
2.77	275.0					193.2993805756047
2.78	191.0					109.25357248726672
2.79	240.0					158.20776439892876
2.8	208.0					126.16195631059082
2.81	223.0					141.11614822225286
2.82	228.0					146.0703401339149
2.83	219.0					137.02453204557696
2.84	261.0					178.97872395723903
2.85	220.0					137.93291586890103
2.86	189.0					106.8871077805631
2.87	192.0					109.84129969222515
2.88	167.0					84.7954916038872
2.89	179.0					96.74968351554924
2.9	146.0					63.70387542721129
2.91	137.0					54.65806733887334
2.92	108.0					25.612259250535374
2.93	108.0					25.566451162197424
2.94	109.0					26.520643073859475
2.95	105.0					22.47483498552151
2.96	78.0					-4.570973102816438
2.97	82.0					-0.6167811911543879
2.98	65.0					-17.66258927949235
2.99	72.0					-10.708397367830301
3.0	56.0					-26.75420545616825
3.01	72.0					-10.8000135445062
3.02	70.0					-12.845821632844164
3.03	56.0					-26.891629721182113
3.04	51.0					-31.937437809520063
3.05	30.0					-52.98324589785801
3.06	35.0					-48.029053986195976
3.07	43.0					-40.074862074533925
3.08	41.0					-42.120670162871875
3.09	35.0					-48.16647825120984
3.1	40.0					-43.21228633954779
3.11	30.0					-53.25809442788574
3.12	39.0					-44.3039025162237
3.13	41.0					-42.34971060456165
3.14	45.0					-38.3955186928996
3.15	33.0					-50.441326781237564
3.16	42.0					-41.48713486957551
3.17	38.0					-45.53294295791346
3.18	50.0					-33.578751046251426
3.19	57.0					-26.624559134589376
3.2	97.0					13.329632777072675
3.21	106.0					22.283824688734725
3.22	128.0					44.23801660039676
3.23	145.0					61.19220851205881
3.24	236.0					152.14640042372088
3.25	303.0					219.1005923353829
3.26	375.0					291.05478424704495
3.27	470.0					386.008976158707
3.28	564.0					479.9631680703691
3.29	598.0					513.917359982031
3.3	685.0					600.8715518936931
3.31	678.0					593.8257438053552
3.32	745.0					660.7799357170172
3.33	734.0					649.7341276286793
3.34	643.0					558.6883195403414
3.35	615.0					530.6425114520034
3.36	480.0					395.5967033636654
3.37	465.0					380.55089527532743
3.38	359.0					274.5050871869895
3.39	309.0					224.45927909865156
3.4	193.0					108.4134710103136
3.41	153.0					68.36766292197565
3.42	132.0					47.3218548336377
3.43	100.0					15.276046745299737
3.44	79.0					-5.769761343038212
3.45	55.0					-29.81556943137616
3.46	61.0					-23.861377519714125
3.47	59.0					-25.907185608052075
3.48	59.0					-25.952993696390024
3.49	56.0					-28.998801784727988
3.5	65.0					-20.044609873065937
3.51	80.0					-5.090417961403887
3.52	84.0					-1.1362260497418504
3.53	83.0					-2.1820341380798
3.54	101.0					15.77215777358225
3.55	95.0					9.726349685244301
3.56	123.0					37.68054159690634
3.57	171.0					85.63473350856839
3.58	166.0					80.58892542023044
3.59	196.0					110.54311733189249
3.6	223.0					137.49730924355453
3.61	240.0					154.4515011552166
3.62	296.0					210.40569306687863
3.63	357.0					271.35988497854066
3.64	428.0					342.3140768902027
3.65	470.0					384.2682688018648
3.66	537.0					451.2224607135268
3.67	541.0					455.17665262518886
3.68	577.0					491.1308445368509
3.69	568.0					482.08503644851294
3.7	612.0					526.039228360175
3.71	541.0					454.99342027183707
3.72	567.0					480.9476121834991
3.73	500.0					413.90180409516114
3.74	435.0					348.85599600682315
3.75	362.0					275.8101879184852
3.76	250.0					163.76437983014728
3.77	243.0					156.7185717418093
3.78	165.0					78.67276365347136
3.79	127.0					40.626955565133414
3.8	98.0					11.58114747679545
3.81	68.0					-18.4646606115425
3.82	59.0					-27.510468699880448
3.83	39.0					-47.55627678821841
3.84	42.0					-44.60208487655636
3.85	25.0					-61.64789296489431
3.86	21.0					-65.69370105323227
3.87	27.0					-59.739509141570224
3.88	27.0					-59.78531722990817
3.89	30.0					-56.83112531824614
3.9	37.0					-49.87693340658409
3.91	37.0					-49.922741494922036
3.92	45.0					-41.968549583259986
3.93	54.0					-33.01435767159795
3.94	68.0					-19.0601657599359
3.95	82.0					-5.105973848273848
3.96	81.0					-6.151781936611798
3.97	96.0					8.802409975050239
3.98	79.0					-8.24339811328771
3.99	90.0					2.7107937983743398
4.0	99.0					11.664985710036376
4.01	121.0					33.61917762169843
4.02	110.0					22.573369533360477
4.03	105.0					17.527561445022513
4.04	99.0					11.481753356684564
4.05	106.0					18.435945268346615
4.06	77.0					-10.60986281999135
4.07	86.0					-1.6556709083292986
4.08	75.0					-12.701478996667248
4.09	56.0					-31.747287085005212
4.1	54.0					-33.79309517334315
4.11	48.0					-39.83890326168111
4.12	41.0					-46.88471135001906
4.13	39.0					-48.93051943835701
4.14	33.0					-54.97632752669497
4.15	23.0					-65.02213561503292
4.16	36.0					-52.06794370337087
4.17	23.0					-65.11375179170884
4.18	21.0					-67.15955988004679
4.19	17.0					-71.20536796838473
4.2	17.0					-71.2511760567227
4.21	25.0					-63.29698414506065
4.22	32.0					-56.3427922333986
4.23	27.0					-61.38860032173656
4.24	22.0					-66.43440841007451
4.25	27.0					-61.48021649841246
4.26	33.0					-55.526024586750424
4.27	33.0					-55.57183267508837
4.28	38.0					-50.61764076342632
4.29	29.0					-59.66344885176427
4.3	47.0					-41.70925694010222
4.31	33.0					-55.755065028440185
4.32	36.0					-52.800873116778135
4.33	47.0					-41.846681205116084
4.34	47.0					-41.89248929345405
4.35	37.0					-51.938297381792
4.36	46.0					-42.98410547012995
4.37	53.0					-36.02991355846791
4.38	78.0					-11.07572164680586
4.39	60.0					-29.12152973514381
4.4	126.0					36.83266217651823
4.41	133.0					43.78685408818028
4.42	163.0					73.74104599984233
4.43	201.0					111.69523791150436
4.44	267.0					177.64942982316643
4.45	339.0					249.60362173482847
4.46	354.0					264.5578136464905
4.47	482.0					392.51200555815257
4.48	539.0					449.4661974698146
4.49	533.0					443.42038938147664
4.5	594.0					504.3745812931387
4.51	604.0					514.3287732048008
4.52	553.0					463.2829651164628
4.53	533.0					443.23715702812484
4.54	508.0					418.19134893978685
4.55	508.0					418.1455408514489
4.56	441.0					351.099732763111
4.57	339.0					249.05392467477301
4.58	264.0					174.00811658643505
4.59	243.0					152.96230849809712
4.6	199.0					108.91650040975915
4.61	176.0					85.8706923214212
4.62	147.0					56.82488423308325
4.63	108.0					17.77907614474529
4.64	115.0					24.73326805640734
4.65	90.0					-0.31254003193060953
4.66	74.0					-16.358348120268573
4.67	75.0					-15.404156208606508
4.68	99.0					8.550035703055528
4.69	69.0					-21.49577238528242
4.7	63.0					-27.54158047362037
4.71	69.0					-21.587388561958335
4.72	79.0					-11.633196650296284
4.73	82.0					-8.679004738634234
4.74	68.0					-22.724812826972197
4.75	42.0					-48.77062091531015
4.76	65.0					-25.816429003648096
4.77	74.0					-16.86223709198606
4.78	68.0					-22.90804518032401
4.79	75.0					-15.953853268661959
4.8	83.0					-7.999661356999923
4.81	72.0					-19.045469445337872
4.82	84.0					-7.091277533675822
4.83	103.0					11.862914377986215
4.84	90.0					-1.1828937103517347
4.85	106.0					14.771298201310316
4.86	124.0					32.72549011297235
4.87	108.0					16.679682024634417
4.88	107.0					15.633873936296453
4.89	155.0					63.588065847958504
4.9	148.0					56.542257759620554
4.91	158.0					66.49644967128259
4.92	148.0					56.45064158294464
4.93	152.0					60.40483349460669
4.94	157.0					65.35902540626873
4.95	134.0					42.31321731793078
4.96	147.0					55.26740922959283
4.97	138.0					46.221601141254865
4.98	108.0					16.175793052916916
4.99	111.0					19.129984964578966
5.0	106.0					14.084176876241003
5.01	110.0					18.038368787903053
5.02	76.0					-16.007439300434896
5.03	72.0					-20.05324738877286
5.04	65.0					-27.09905547711081
5.05	59.0					-33.14486356544876
5.06	55.0					-37.19067165378671
5.07	56.0					-36.23647974212466
5.08	47.0					-45.28228783046262
5.09	47.0					-45.32809591880057
5.1	39.0					-53.37390400713852
5.11	50.0					-42.419712095476484
5.12	43.0					-49.465520183814434
5.13	45.0					-47.51132827215238
5.14	43.0					-49.55713636049035
5.15	48.0					-44.602944448828296
5.16	50.0					-42.648752537166246
5.17	51.0					-41.69456062550421
5.18	47.0					-45.74036871384216
5.19	45.0					-47.78617680218011
5.2	50.0					-42.83198489051807
5.21	42.0					-50.87779297885602
5.22	55.0					-37.92360106719397
5.23	49.0					-43.969409155531935
5.24	52.0					-41.015217243869884
5.25	51.0					-42.061025332207834
5.26	51.0					-42.10683342054578
5.27	56.0					-37.15264150888373
5.28	57.0					-36.198449597221696
5.29	52.0					-41.244257685559646
5.3	51.0					-42.290065773897595
5.31	43.0					-50.33587386223556
5.32	56.0					-37.38168195057351
5.33	55.0					-38.42749003891146
5.34	71.0					-22.47329812724942
5.35	76.0					-17.51910621558737
5.36	57.0					-36.56491430392532
5.37	69.0					-24.610722392263284
5.38	71.0					-22.656530480601234
5.39	73.0					-20.702338568939183
5.4	69.0					-24.748146657277147
5.41	80.0					-13.793954745615096
5.42	96.0					2.1602371660469544
5.43	76.0					-17.885570922290995
5.44	71.0					-22.93137901062896
5.45	93.0					-0.9771870989669083
5.46	72.0					-22.022995187304858
5.47	76.0					-18.068803275642807
5.48	69.0					-25.11461136398077
5.49	75.0					-19.16041945231872
5.5	74.0					-20.20622754065667
5.51	68.0					-26.252035628994633
5.52	56.0					-38.29784371733258
5.53	69.0					-25.343651805670532
5.54	61.0					-33.389459894008496
5.55	64.0					-30.435267982346446
5.56	79.0					-15.481076070684395
5.57	65.0					-29.52688415902236
5.58	67.0					-27.572692247360308
5.59	69.0					-25.618500335698258
5.6	56.0					-38.66430842403621
5.61	63.0					-31.71011651237417
5.62	69.0					-25.75592460071212
5.63	64.0					-30.80173268905007
5.64	62.0					-32.84754077738802
5.65	59.0					-35.89334886572598
5.66	72.0					-22.939156954063932
5.67	67.0					-27.984965042401882
5.68	62.0					-33.030773130739846
5.69	56.0					-39.076581219077795
5.7	57.0					-38.122389307415744
5.71	64.0					-31.168197395753708
5.72	69.0					-26.214005484091658
5.73	60.0					-35.25981357242961
5.74	74.0					-21.30562166076757
5.75	66.0					-29.35142974910552
5.76	62.0					-33.39723783744347
5.77	73.0					-22.44304592578142
5.78	82.0					-13.488854014119383
5.79	92.0					-3.5346621024573324
5.8	127.0					31.419529809204718
5.81	114.0					18.37372172086677
5.82	156.0					60.327913632528805
5.83	163.0					67.28210554419086
5.84	186.0					90.2362974558529
5.85	174.0					78.19048936751494
5.86	213.0					117.144681279177
5.87	226.0					130.09887319083904
5.88	255.0					159.05306510250108
5.89	251.0					155.00725701416314
5.9	232.0					135.96144892582518
5.91	274.0					177.91564083748722
5.92	257.0					160.86983274914928
5.93	234.0					137.82402466081132
5.94	201.0					104.77821657247335
5.95	187.0					90.7324084841354
5.96	190.0					93.68660039579746
5.97	152.0					55.640792307459506
5.98	129.0					32.59498421912154
5.99	117.0					20.549176130783593
6.0	90.0					-6.4966319575543565
6.01	92.0					-4.542440045892306
6.02	105.0					8.41175186576973
6.03	86.0					-10.63405622256822
6.04	67.0					-29.67986431090617
6.05	61.0					-35.72567239924413
6.06	67.0					-29.77148048758208
6.07	76.0					-20.81728857592003
6.08	70.0					-26.863096664257995
6.09	59.0					-37.908904752595944
6.1	90.0					-6.954712840933894
6.11	76.0					-21.000520929271858
6.12	86.0					-11.046329017609807
6.13	71.0					-26.092137105947756
6.14	80.0					-17.137945194285706
6.15	87.0					-10.18375328262367
6.16	99.0					1.770438629038381
6.17	109.0					11.724630540700431
6.18	113.0					15.678822452362482
6.19	140.0					42.63301436402452
6.2	168.0					70.58720627568657
6.21	160.0					62.54139818734862
6.22	253.0					155.49559009901066
6.23	281.0					183.44978201067272
6.24	412.0					314.4039739223348
6.25	589.0					491.3581658339968
6.26	845.0					747.3123577456588
6.27	1225.0					1127.2665496573209
6.28	1586.0					1488.220741568983
6.29	2070.0					1972.174933480645
6.3	2693.0					2595.129125392307
6.31	3499.0					3401.083317303969
6.32	4268.0					4170.037509215631
6.33	5264.0					5165.991701127293
6.34	6047.0					5948.945893038956
6.35	7088.0					6989.900084950617
6.36	8056.0					7957.854276862279
6.37	8883.0					8784.808468773941
6.38	9513.0					9414.762660685603
6.39	9942.0					9843.716852597265
6.4	10109.0					10010.671044508928
6.41	9885.0					9786.62523642059
6.42	9508.0					9409.579428332252
6.43	8867.0					8768.533620243914
6.44	8182.0					8083.487812155576
6.45	7206.0					7107.442004067238
6.46	6344.0					6245.396195978899
6.47	5248.0					5149.350387890562
6.48	4255.0					4156.304579802224
6.49	3519.0					3420.258771713886
6.5	2761.0					2662.212963625548
6.51	2028.0					1929.16715553721
6.52	1577.0					1478.121347448872
6.53	1147.0					1048.075539360534
6.54	839.0					740.0297312721962
6.55	632.0					532.9839231838582
6.56	426.0					326.93811509552023
6.57	334.0					234.8923070071823
6.58	254.0					154.84649891884433
6.59	210.0					110.80069083050637
6.6	164.0					64.75488274216842
6.61	130.0					30.70907465383047
6.62	100.0					0.6632665654925063
6.63	102.0					2.617458477154557
6.64	82.0					-17.428349611183393
6.65	102.0					2.5258423004786437
6.66	92.0					-7.519965787859306
6.67	98.0					-1.5657738761972553
6.68	94.0					-5.611581964535205
6.69	96.0					-3.6573900528731684
6.7	104.0					4.296801858788882
6.71	103.0					3.2509937704509326
6.72	100.0					0.20518568211298316
6.73	105.0					5.1593775937750195
6.74	93.0					-6.88643049456293
6.75	100.0					0.06776141709912054
6.76	102.0					2.021953328761157
6.77	93.0					-7.023854759576793
6.78	88.0					-12.069662847914742
6.79	93.0					-7.115470936252706
6.8	87.0					-13.161279024590655
6.81	119.0					18.792912887071395
6.82	90.0					-10.252895201266568
6.83	116.0					15.701296710395482
6.84	124.0					23.655488622057533
6.85	119.0					18.609680533719583
6.86	159.0					58.56387244538162
6.87	165.0					64.51806435704367
6.88	152.0					51.47225626870572
6.89	199.0					98.42644818036777
6.9	203.0					102.38064009202981
6.91	260.0					159.33483200369187
6.92	296.0					195.2890239153539
6.93	353.0					252.24321582701594
6.94	426.0					325.197407738678
6.95	553.0					452.15159965034
6.96	645.0					544.1057915620021
6.97	743.0					642.0599834736641
6.98	916.0					815.0141753853262
6.99	1040.0					938.9683672969882
7.0	1184.0					1082.9225592086502
7.01	1333.0					1231.8767511203123
7.02	1520.0					1418.8309430319744
7.03	1586.0					1484.7851349436364
7.04	1593.0					1491.7393268552985
7.05	1668.0					1566.6935187669606
7.06	1661.0					1559.6477106786226
7.07	1645.0					1543.6019025902847
7.08	1570.0					1468.5560945019467
7.09	1322.0					1220.5102864136088
7.1	1251.0					1149.4644783252706
7.11	1190.0					1088.4186702369327
7.12	976.0					874.3728621485948
7.13	910.0					808.3270540602568
7.14	740.0					638.2812459719189
7.15	589.0					487.23543788358097
7.16	475.0					373.18962979524304
7.17	374.0					272.14382170690504
7.18	332.0					230.0980136185671
7.19	261.0					159.05220553022914
7.2	217.0					115.0063974418912
7.21	156.0					53.960589353553246
7.22	153.0					50.91478126521528
7.23	126.0					23.868973176877333
7.24	102.0					-0.1768349114606167
7.25	100.0					-2.222642999798566
7.26	73.0					-29.268451088136516
7.27	85.0					-17.31425917647448
7.28	82.0					-20.36006726481243
7.29	72.0					-30.40587535315038
7.3	73.0					-29.451683441488342
7.31	75.0					-27.49749152982629
7.32	80.0					-22.54329961816424
7.33	108.0					5.410892293497795
7.34	84.0					-18.634915794840154
7.35	97.0					-5.6807238831781035
7.36	96.0					-6.726531971516067
7.37	81.0					-21.772340059854017
7.38	94.0					-8.818148148191966
7.39	95.0					-7.86395623652993
7.4	81.0					-21.90976432486788
7.41	94.0					-8.955572413205829
7.42	96.0					-7.001380501543792
7.43	99.0					-4.047188589881728
7.44	87.0					-16.09299667821969
7.45	79.0					-24.13880476655764
7.46	103.0					-0.18461285489559032
7.47	99.0					-4.230420943233554
7.48	95.0					-8.276229031571503
7.49	100.0					-3.322037119909453
7.5	85.0					-18.367845208247417
7.51	107.0					3.586346703414634
7.52	109.0					5.540538615076684
7.53	93.0					-10.50526947326128
7.54	113.0					9.448922438400771
7.55	80.0					-23.596885649937178
7.56	90.0					-13.642693738275142
7.57	57.0					-46.68850182661309
7.58	84.0					-19.73430991495104
7.59	87.0					-16.780118003289004
7.6	80.0					-23.82592609162694
7.61	70.0					-33.8717341799649
7.62	83.0					-20.917542268302867
7.63	92.0					-11.963350356640802
7.64	75.0					-29.009158444978766
7.65	86.0					-18.054966533316716
7.66	75.0					-29.100774621654665
7.67	93.0					-11.146582709992629
7.68	72.0					-32.19239079833058
7.69	65.0					-39.23819888666853
7.7	70.0					-34.28400697500649
7.71	94.0					-10.32981506334444
7.72	71.0					-33.37562315168239
7.73	77.0					-27.421431240020354
7.74	74.0					-30.467239328358303
7.75	84.0					-20.513047416696253
7.76	72.0					-32.55885550503422
7.77	79.0					-25.604663593372152
7.78	67.0					-37.650471681710115
7.79	94.0					-10.69627977004808
7.8	94.0					-10.742087858386014
7.81	100.0					-4.787895946723978
7.82	87.0					-17.833704035061928
7.83	99.0					-5.879512123399877
