						B-Baseline
0.96	42.0					-31.409355435225706
0.97	44.0					-29.455163523563655
0.98	56.0					-17.500971611901605
0.99	58.0					-15.546779700239554
1.0	58.0					-15.592587788577518
1.01	56.0					-17.638395876915467
1.02	45.0					-28.684203965253417
1.03	53.0					-20.73001205359138
1.04	58.0					-15.77582014192933
1.05	52.0					-21.82162823026728
1.06	58.0					-15.867436318605229
1.07	71.0					-2.9132444069431926
1.08	61.0					-12.959052495281142
1.09	53.0					-21.00486058361909
1.1	55.0					-19.050668671957055
1.11	52.0					-22.096476760295005
1.12	36.0					-38.142284848632954
1.13	38.0					-36.18809293697092
1.14	56.0					-18.233901025308867
1.15	48.0					-26.279709113646817
1.16	45.0					-29.325517201984766
1.17	38.0					-36.37132529032273
1.18	36.0					-38.41713337866068
1.19	51.0					-23.46294146699863
1.2	56.0					-18.508749555336593
1.21	49.0					-25.554557643674542
1.22	55.0					-19.60036573201249
1.23	75.0					0.353826179649559
1.24	69.0					-5.691981908688405
1.25	76.0					1.2622100029736458
1.26	75.0					0.21640191463569636
1.27	64.0					-10.829406173702267
1.28	56.0					-18.875214262040217
1.29	65.0					-9.921022350378166
1.3	50.0					-24.96683043871613
1.31	51.0					-24.01263852705408
1.32	55.0					-20.05844661539203
1.33	50.0					-25.104254703729993
1.34	40.0					-35.15006279206794
1.35	33.0					-42.19587088040589
1.36	56.0					-19.24167896874384
1.37	40.0					-35.287487057081805
1.38	56.0					-19.333295145419754
1.39	80.0					4.620896766242296
1.4	112.0					36.57508867790433
1.41	161.0					85.52928058956638
1.42	212.0					136.48347250122845
1.43	301.0					225.43766441289048
1.44	417.0					341.3918563245525
1.45	505.0					429.3460482362146
1.46	592.0					516.3002401478766
1.47	727.0					651.2544320595387
1.48	866.0					790.2086239712007
1.49	846.0					770.1628158828628
1.5	855.0					779.1170077945249
1.51	825.0					749.0711997061868
1.52	725.0					649.0253916178489
1.53	625.0					548.9795835295109
1.54	515.0					438.933775441173
1.55	430.0					353.88796735283506
1.56	288.0					211.84215926449707
1.57	221.0					144.79635117615913
1.58	174.0					97.75054308782117
1.59	132.0					55.70473499948322
1.6	119.0					42.65892691114527
1.61	116.0					39.61311882280731
1.62	153.0					76.56731073446936
1.63	226.0					149.5215026461314
1.64	397.0					320.4756945577934
1.65	637.0					560.4298864694555
1.66	988.0					911.3840783811175
1.67	1571.0					1494.3382702927795
1.68	2361.0					2284.2924622044416
1.69	3246.0					3169.246654116104
1.7	4499.0					4422.200846027766
1.71	5668.0					5591.1550379394275
1.72	6536.0					6459.10922985109
1.73	7449.0					7372.063421762752
1.74	7894.0					7817.017613674414
1.75	8012.0					7934.971805586076
1.76	7839.0					7761.925997497738
1.77	7006.0					6928.8801894094
1.78	6001.0					5923.834381321062
1.79	4730.0					4652.788573232724
1.8	3736.0					3658.7427651443863
1.81	2738.0					2660.696957056048
1.82	1995.0					1917.6511489677102
1.83	1348.0					1270.6053408793723
1.84	1041.0					963.5595327910344
1.85	705.0					627.5137247026964
1.86	543.0					465.4679166143585
1.87	375.0					297.4221085260205
1.88	262.0					184.37630043768257
1.89	211.0					133.3304923493446
1.9	165.0					87.28468426100666
1.91	127.0					49.2388761726687
1.92	115.0					37.19306808433075
1.93	84.0					6.147259995992798
1.94	84.0					6.101451907654834
1.95	61.0					-16.944356180683116
1.96	69.0					-8.990164269021065
1.97	66.0					-12.035972357359014
1.98	57.0					-21.081780445696978
1.99	78.0					-0.12758853403492765
2.0	86.0					7.826603377627123
2.01	77.0					-1.2192047107108408
2.02	64.0					-14.26501279904879
2.03	92.0					13.68917911261326
2.04	84.0					5.643371024275297
2.05	73.0					-5.402437064062653
2.06	48.0					-30.448245152400602
2.07	35.0					-43.49405324073855
2.08	50.0					-28.539861329076516
2.09	38.0					-40.585669417414465
2.1	31.0					-47.631477505752414
2.11	28.0					-50.67728559409038
2.12	35.0					-43.72309368242833
2.13	33.0					-45.76890177076628
2.14	40.0					-38.81470985910424
2.15	32.0					-46.86051794744219
2.16	38.0					-40.90632603578014
2.17	33.0					-45.95213412411809
2.18	24.0					-54.99794221245605
2.19	26.0					-53.043750300794
2.2	33.0					-46.08955838913195
2.21	36.0					-43.135366477469915
2.22	34.0					-45.181174565807865
2.23	34.0					-45.226982654145814
2.24	45.0					-34.27279074248378
2.25	42.0					-37.31859883082173
2.26	68.0					-11.364406919159677
2.27	69.0					-10.410215007497627
2.28	97.0					17.54397690416441
2.29	82.0					2.4981688158264603
2.3	91.0					11.45236072748851
2.31	106.0					26.406552639150547
2.32	134.0					54.3607445508126
2.33	111.0					31.31493646247465
2.34	107.0					27.2691283741367
2.35	109.0					29.223320285798735
2.36	106.0					26.177512197460786
2.37	121.0					41.131704109122836
2.38	92.0					12.085896020784872
2.39	100.0					20.040087932446923
2.4	84.0					3.9942798441089735
2.41	86.0					5.94847175577101
2.42	84.0					3.9026636674330604
2.43	81.0					0.8568555790951109
2.44	67.0					-13.188952509242839
2.45	67.0					-13.234760597580802
2.46	87.0					6.719431314081248
2.47	62.0					-18.3263767742567
2.48	71.0					-9.372184862594665
2.49	55.0					-25.417992950932614
2.5	39.0					-41.463801039270564
2.51	54.0					-26.509609127608513
2.52	54.0					-26.555417215946477
2.53	48.0					-32.601225304284426
2.54	39.0					-41.647033392622376
2.55	47.0					-33.69284148096034
2.56	60.0					-20.73864956929829
2.57	47.0					-33.78445765763624
2.58	63.0					-17.830265745974202
2.59	82.0					1.1239261656878483
2.6	107.0					26.0781180773499
2.61	126.0					45.032309989011935
2.62	151.0					69.98650190067399
2.63	235.0					153.94069381233604
2.64	251.0					169.89488572399807
2.65	278.0					196.84907763566014
2.66	337.0					255.80326954732217
2.67	391.0					309.7574614589842
2.68	391.0					309.7116533706463
2.69	456.0					374.6658452823083
2.7	442.0					360.62003719397035
2.71	470.0					388.5742291056324
2.72	486.0					404.5284210172945
2.73	406.0					324.4826129289565
2.74	388.0					306.43680484061855
2.75	331.0					249.39099675228059
2.76	284.0					202.34518866394262
2.77	246.0					164.2993805756047
2.78	247.0					165.25357248726672
2.79	227.0					145.20776439892876
2.8	228.0					146.16195631059082
2.81	222.0					140.11614822225286
2.82	296.0					214.0703401339149
2.83	237.0					155.02453204557696
2.84	248.0					165.97872395723903
2.85	246.0					163.93291586890103
2.86	228.0					145.8871077805631
2.87	242.0					159.84129969222516
2.88	210.0					127.7954916038872
2.89	192.0					109.74968351554924
2.9	177.0					94.70387542721129
2.91	146.0					63.65806733887334
2.92	155.0					72.61225925053537
2.93	137.0					54.566451162197424
2.94	130.0					47.520643073859475
2.95	105.0					22.47483498552151
2.96	109.0					26.42902689718356
2.97	98.0					15.383218808845612
2.98	70.0					-12.662589279492352
2.99	68.0					-14.708397367830301
3.0	87.0					4.2457945438317495
3.01	56.0					-26.8000135445062
3.02	57.0					-25.845821632844164
3.03	58.0					-24.891629721182113
3.04	33.0					-49.93743780952006
3.05	48.0					-34.98324589785801
3.06	46.0					-37.029053986195976
3.07	36.0					-47.074862074533925
3.08	40.0					-43.120670162871875
3.09	42.0					-41.16647825120984
3.1	40.0					-43.21228633954779
3.11	31.0					-52.25809442788574
3.12	36.0					-47.3039025162237
3.13	42.0					-41.34971060456165
3.14	32.0					-51.3955186928996
3.15	38.0					-45.441326781237564
3.16	42.0					-41.48713486957551
3.17	49.0					-34.53294295791346
3.18	55.0					-28.578751046251426
3.19	68.0					-15.624559134589376
3.2	98.0					14.329632777072675
3.21	107.0					23.283824688734725
3.22	145.0					61.23801660039676
3.23	200.0					116.19220851205881
3.24	243.0					159.14640042372088
3.25	355.0					271.1005923353829
3.26	445.0					361.05478424704495
3.27	580.0					496.008976158707
3.28	683.0					598.9631680703691
3.29	718.0					633.917359982031
3.3	891.0					806.8715518936931
3.31	866.0					781.8257438053552
3.32	821.0					736.7799357170172
3.33	871.0					786.7341276286793
3.34	784.0					699.6883195403414
3.35	750.0					665.6425114520034
3.36	639.0					554.5967033636654
3.37	562.0					477.55089527532743
3.38	408.0					323.5050871869895
3.39	341.0					256.45927909865156
3.4	278.0					193.4134710103136
3.41	187.0					102.36766292197565
3.42	140.0					55.3218548336377
3.43	112.0					27.276046745299737
3.44	89.0					4.230238656961788
3.45	80.0					-4.8155694313761614
3.46	58.0					-26.861377519714125
3.47	56.0					-28.907185608052075
3.48	67.0					-17.952993696390024
3.49	61.0					-23.998801784727988
3.5	70.0					-15.044609873065937
3.51	84.0					-1.0904179614038867
3.52	86.0					0.8637739502581496
3.53	104.0					18.8179658619202
3.54	105.0					19.77215777358225
3.55	116.0					30.7263496852443
3.56	168.0					82.68054159690634
3.57	181.0					95.63473350856839
3.58	225.0					139.58892542023045
3.59	234.0					148.5431173318925
3.6	336.0					250.49730924355453
3.61	433.0					347.4515011552166
3.62	479.0					393.4056930668786
3.63	616.0					530.3598849785407
3.64	677.0					591.3140768902027
3.65	759.0					673.2682688018648
3.66	872.0					786.2224607135267
3.67	993.0					907.1766526251888
3.68	1046.0					960.1308445368509
3.69	1220.0					1134.085036448513
3.7	1101.0					1015.039228360175
3.71	1081.0					994.9934202718371
3.72	932.0					845.9476121834991
3.73	874.0					787.9018040951611
3.74	766.0					679.8559960068231
3.75	614.0					527.8101879184852
3.76	486.0					399.7643798301473
3.77	393.0					306.71857174180934
3.78	287.0					200.67276365347135
3.79	217.0					130.62695556513341
3.8	133.0					46.58114747679545
3.81	110.0					23.5353393884575
3.82	69.0					-17.510468699880448
3.83	61.0					-25.556276788218412
3.84	32.0					-54.60208487655636
3.85	22.0					-64.64789296489431
3.86	27.0					-59.693701053232274
3.87	31.0					-55.739509141570224
3.88	36.0					-50.78531722990817
3.89	43.0					-43.83112531824614
3.9	44.0					-42.87693340658409
3.91	39.0					-47.922741494922036
3.92	55.0					-31.968549583259986
3.93	80.0					-7.014357671597949
3.94	103.0					15.939834240064101
3.95	96.0					8.894026151726152
3.96	106.0					18.848218063388202
3.97	123.0					35.80240997505024
3.98	149.0					61.75660188671229
3.99	156.0					68.71079379837434
4.0	163.0					75.66498571003638
4.01	190.0					102.61917762169843
4.02	189.0					101.57336953336048
4.03	212.0					124.52756144502251
4.04	179.0					91.48175335668456
4.05	144.0					56.435945268346615
4.06	143.0					55.39013718000865
4.07	131.0					43.3443290916707
4.08	91.0					3.298521003332752
4.09	77.0					-10.747287085005212
4.1	78.0					-9.793095173343147
4.11	79.0					-8.83890326168111
4.12	54.0					-33.88471135001906
4.13	44.0					-43.93051943835701
4.14	43.0					-44.97632752669497
4.15	32.0					-56.02213561503292
4.16	32.0					-56.06794370337087
4.17	27.0					-61.113751791708836
4.18	24.0					-64.15955988004679
4.19	22.0					-66.20536796838473
4.2	19.0					-69.2511760567227
4.21	33.0					-55.29698414506065
4.22	34.0					-54.3427922333986
4.23	27.0					-61.38860032173656
4.24	30.0					-58.43440841007451
4.25	31.0					-57.48021649841246
4.26	33.0					-55.526024586750424
4.27	54.0					-34.57183267508837
4.28	37.0					-51.61764076342632
4.29	23.0					-65.66344885176427
4.3	37.0					-51.70925694010222
4.31	39.0					-49.755065028440185
4.32	33.0					-55.800873116778135
4.33	38.0					-50.846681205116084
4.34	42.0					-46.89248929345405
4.35	45.0					-43.938297381792
4.36	48.0					-40.98410547012995
4.37	70.0					-19.02991355846791
4.38	84.0					-5.07572164680586
4.39	93.0					3.8784702648561904
4.4	135.0					45.83266217651823
4.41	174.0					84.78685408818028
4.42	210.0					120.74104599984233
4.43	228.0					138.69523791150436
4.44	330.0					240.64942982316643
4.45	391.0					301.6036217348285
4.46	436.0					346.5578136464905
4.47	517.0					427.51200555815257
4.48	561.0					471.4661974698146
4.49	593.0					503.42038938147664
4.5	669.0					579.3745812931387
4.51	666.0					576.3287732048008
4.52	596.0					506.2829651164628
4.53	612.0					522.2371570281248
4.54	613.0					523.1913489397868
4.55	505.0					415.1455408514489
4.56	501.0					411.099732763111
4.57	371.0					281.05392467477304
4.58	324.0					234.00811658643505
4.59	262.0					171.96230849809712
4.6	202.0					111.91650040975915
4.61	209.0					118.8706923214212
4.62	147.0					56.82488423308325
4.63	123.0					32.77907614474529
4.64	110.0					19.73326805640734
4.65	96.0					5.6874599680693905
4.66	93.0					2.641651879731427
4.67	82.0					-8.404156208606508
4.68	72.0					-18.449964296944472
4.69	98.0					7.504227614717578
4.7	75.0					-15.541580473620371
4.71	71.0					-19.587388561958335
4.72	74.0					-16.633196650296284
4.73	62.0					-28.679004738634234
4.74	60.0					-30.724812826972197
4.75	73.0					-17.770620915310147
4.76	70.0					-20.816429003648096
4.77	76.0					-14.86223709198606
4.78	74.0					-16.90804518032401
4.79	97.0					6.046146731338041
4.8	91.0					3.3864300007735437E-4
4.81	90.0					-1.0454694453378721
4.82	88.0					-3.0912775336758216
4.83	113.0					21.862914377986215
4.84	111.0					19.817106289648265
4.85	128.0					36.771298201310316
4.86	125.0					33.72549011297235
4.87	135.0					43.67968202463442
4.88	149.0					57.63387393629645
4.89	144.0					52.588065847958504
4.9	154.0					62.542257759620554
4.91	176.0					84.49644967128259
4.92	170.0					78.45064158294464
4.93	160.0					68.40483349460669
4.94	184.0					92.35902540626873
4.95	178.0					86.31321731793078
4.96	171.0					79.26740922959283
4.97	149.0					57.221601141254865
4.98	137.0					45.175793052916916
4.99	128.0					36.129984964578966
5.0	95.0					3.0841768762410027
5.01	124.0					32.03836878790305
5.02	82.0					-10.007439300434896
5.03	82.0					-10.05324738877286
5.04	67.0					-25.09905547711081
5.05	59.0					-33.14486356544876
5.06	66.0					-26.19067165378671
5.07	46.0					-46.23647974212466
5.08	58.0					-34.28228783046262
5.09	56.0					-36.32809591880057
5.1	42.0					-50.37390400713852
5.11	63.0					-29.419712095476484
5.12	64.0					-28.465520183814434
5.13	45.0					-47.51132827215238
5.14	46.0					-46.55713636049035
5.15	74.0					-18.602944448828296
5.16	47.0					-45.648752537166246
5.17	61.0					-31.69456062550421
5.18	62.0					-30.74036871384216
5.19	56.0					-36.78617680218011
5.2	49.0					-43.83198489051807
5.21	53.0					-39.87779297885602
5.22	53.0					-39.92360106719397
5.23	51.0					-41.969409155531935
5.24	54.0					-39.015217243869884
5.25	73.0					-20.061025332207834
5.26	57.0					-36.10683342054578
5.27	57.0					-36.15264150888373
5.28	64.0					-29.198449597221696
5.29	51.0					-42.244257685559646
5.3	64.0					-29.290065773897595
5.31	57.0					-36.33587386223556
5.32	65.0					-28.38168195057351
5.33	60.0					-33.42749003891146
5.34	70.0					-23.47329812724942
5.35	72.0					-21.51910621558737
5.36	72.0					-21.56491430392532
5.37	76.0					-17.610722392263284
5.38	84.0					-9.656530480601234
5.39	82.0					-11.702338568939183
5.4	56.0					-37.74814665727715
5.41	65.0					-28.793954745615096
5.42	71.0					-22.839762833953046
5.43	64.0					-29.885570922290995
5.44	74.0					-19.93137901062896
5.45	80.0					-13.977187098966908
5.46	56.0					-38.02299518730486
5.47	76.0					-18.068803275642807
5.48	62.0					-32.11461136398077
5.49	71.0					-23.16041945231872
5.5	77.0					-17.20622754065667
5.51	79.0					-15.252035628994633
5.52	70.0					-24.297843717332583
5.53	63.0					-31.343651805670532
5.54	80.0					-14.389459894008496
5.55	71.0					-23.435267982346446
5.56	67.0					-27.481076070684395
5.57	75.0					-19.52688415902236
5.58	58.0					-36.57269224736031
5.59	70.0					-24.618500335698258
5.6	64.0					-30.664308424036207
5.61	56.0					-38.71011651237417
5.62	54.0					-40.75592460071212
5.63	67.0					-27.80173268905007
5.64	65.0					-29.84754077738802
5.65	55.0					-39.89334886572598
5.66	56.0					-38.93915695406393
5.67	66.0					-28.984965042401882
5.68	59.0					-36.030773130739846
5.69	62.0					-33.076581219077795
5.7	58.0					-37.122389307415744
5.71	62.0					-33.16819739575371
5.72	62.0					-33.21400548409166
5.73	67.0					-28.259813572429607
5.74	68.0					-27.30562166076757
5.75	63.0					-32.35142974910552
5.76	64.0					-31.39723783744347
5.77	89.0					-6.443045925781419
5.78	72.0					-23.488854014119383
5.79	83.0					-12.534662102457332
5.8	104.0					8.419529809204718
5.81	131.0					35.37372172086677
5.82	128.0					32.327913632528805
5.83	139.0					43.282105544190856
5.84	164.0					68.2362974558529
5.85	171.0					75.19048936751494
5.86	214.0					118.144681279177
5.87	190.0					94.09887319083904
5.88	231.0					135.05306510250108
5.89	219.0					123.00725701416313
5.9	222.0					125.96144892582518
5.91	243.0					146.91564083748722
5.92	213.0					116.86983274914927
5.93	219.0					122.82402466081132
5.94	210.0					113.77821657247335
5.95	196.0					99.7324084841354
5.96	163.0					66.68660039579746
5.97	145.0					48.640792307459506
5.98	127.0					30.594984219121542
5.99	120.0					23.549176130783593
6.0	114.0					17.503368042445643
6.01	86.0					-10.542440045892306
6.02	72.0					-24.58824813423027
6.03	74.0					-22.63405622256822
6.04	89.0					-7.679864310906169
6.05	66.0					-30.725672399244132
6.06	85.0					-11.771480487582082
6.07	70.0					-26.81728857592003
6.08	85.0					-11.863096664257995
6.09	64.0					-32.908904752595944
6.1	76.0					-20.954712840933894
6.11	97.0					-5.209292718575398E-4
6.12	76.0					-21.046329017609807
6.13	68.0					-29.092137105947756
6.14	74.0					-23.137945194285706
6.15	90.0					-7.18375328262367
6.16	104.0					6.770438629038381
6.17	108.0					10.724630540700431
6.18	104.0					6.678822452362482
6.19	109.0					11.633014364024518
6.2	163.0					65.58720627568657
6.21	179.0					81.54139818734862
6.22	251.0					153.49559009901066
6.23	342.0					244.44978201067272
6.24	496.0					398.4039739223348
6.25	648.0					550.3581658339967
6.26	894.0					796.3123577456588
6.27	1229.0					1131.2665496573209
6.28	1722.0					1624.220741568983
6.29	2230.0					2132.174933480645
6.3	2869.0					2771.129125392307
6.31	3694.0					3596.083317303969
6.32	4755.0					4657.037509215631
6.33	5611.0					5512.991701127293
6.34	6550.0					6451.945893038956
6.35	7790.0					7691.900084950617
6.36	8718.0					8619.85427686228
6.37	9354.0					9255.808468773941
6.38	10177.0					10078.762660685603
6.39	10405.0					10306.716852597265
6.4	10765.0					10666.671044508928
6.41	10607.0					10508.62523642059
6.42	10258.0					10159.579428332252
6.43	9537.0					9438.533620243914
6.44	8767.0					8668.487812155576
6.45	7631.0					7532.442004067238
6.46	6604.0					6505.396195978899
6.47	5670.0					5571.350387890562
6.48	4760.0					4661.304579802224
6.49	3667.0					3568.258771713886
6.5	2973.0					2874.212963625548
6.51	2267.0					2168.16715553721
6.52	1620.0					1521.121347448872
6.53	1223.0					1124.075539360534
6.54	882.0					783.0297312721962
6.55	653.0					553.9839231838582
6.56	505.0					405.93811509552023
6.57	329.0					229.8923070071823
6.58	239.0					139.84649891884433
6.59	176.0					76.80069083050637
6.6	165.0					65.75488274216842
6.61	132.0					32.70907465383047
6.62	103.0					3.6632665654925063
6.63	90.0					-9.382541522845443
6.64	96.0					-3.4283496111833927
6.65	89.0					-10.474157699521356
6.66	107.0					7.480034212140694
6.67	68.0					-31.565773876197255
6.68	98.0					-1.6115819645352047
6.69	106.0					6.342609947126832
6.7	85.0					-14.703198141211118
6.71	87.0					-12.749006229549067
6.72	101.0					1.2051856821129832
6.73	81.0					-18.84062240622498
6.74	100.0					0.11356950543707
6.75	85.0					-14.93223858290088
6.76	113.0					13.021953328761157
6.77	104.0					3.9761452404232074
6.78	90.0					-10.069662847914742
6.79	103.0					2.8845290637472942
6.8	105.0					4.838720975409345
6.81	111.0					10.792912887071395
6.82	89.0					-11.252895201266568
6.83	120.0					19.701296710395482
6.84	140.0					39.65548862205753
6.85	124.0					23.609680533719583
6.86	131.0					30.56387244538162
6.87	163.0					62.51806435704367
6.88	182.0					81.47225626870572
6.89	214.0					113.42644818036777
6.9	254.0					153.3806400920298
6.91	289.0					188.33483200369187
6.92	334.0					233.2890239153539
6.93	448.0					347.24321582701594
6.94	503.0					402.197407738678
6.95	561.0					460.15159965034
6.96	717.0					616.1057915620021
6.97	856.0					755.0599834736641
6.98	948.0					847.0141753853262
6.99	1090.0					988.9683672969882
7.0	1244.0					1142.9225592086502
7.01	1424.0					1322.8767511203123
7.02	1543.0					1441.8309430319744
7.03	1658.0					1556.7851349436364
7.04	1725.0					1623.7393268552985
7.05	1773.0					1671.6935187669606
7.06	1773.0					1671.6477106786226
7.07	1723.0					1621.6019025902847
7.08	1678.0					1576.5560945019467
7.09	1497.0					1395.5102864136088
7.1	1397.0					1295.4644783252706
7.11	1262.0					1160.4186702369327
7.12	1058.0					956.3728621485948
7.13	987.0					885.3270540602568
7.14	776.0					674.2812459719189
7.15	627.0					525.235437883581
7.16	512.0					410.18962979524304
7.17	457.0					355.14382170690504
7.18	305.0					203.0980136185671
7.19	283.0					181.05220553022914
7.2	226.0					124.0063974418912
7.21	169.0					66.96058935355325
7.22	134.0					31.914781265215282
7.23	146.0					43.86897317687733
7.24	106.0					3.8231650885393833
7.25	101.0					-1.2226429997985662
7.26	91.0					-11.268451088136516
7.27	83.0					-19.31425917647448
7.28	88.0					-14.360067264812429
7.29	88.0					-14.405875353150378
7.3	90.0					-12.451683441488342
7.31	72.0					-30.49749152982629
7.32	74.0					-28.54329961816424
7.33	91.0					-11.589107706502205
7.34	77.0					-25.634915794840154
7.35	81.0					-21.680723883178104
7.36	93.0					-9.726531971516067
7.37	75.0					-27.772340059854017
7.38	95.0					-7.818148148191966
7.39	102.0					-0.8639562365299298
7.4	99.0					-3.9097643248678793
7.41	105.0					2.0444275867941712
7.42	88.0					-15.001380501543792
7.43	100.0					-3.0471885898817277
7.44	113.0					9.907003321780309
7.45	115.0					11.86119523344236
7.46	87.0					-16.18461285489559
7.47	97.0					-6.230420943233554
7.48	94.0					-9.276229031571503
7.49	101.0					-2.322037119909453
7.5	76.0					-27.367845208247417
7.51	94.0					-9.413653296585366
7.52	100.0					-3.4594613849233156
7.53	82.0					-21.50526947326128
7.54	94.0					-9.551077561599229
7.55	74.0					-29.596885649937178
7.56	80.0					-23.642693738275142
7.57	93.0					-10.688501826613091
7.58	63.0					-40.73430991495104
7.59	104.0					0.2198819967109955
7.6	82.0					-21.82592609162694
7.61	103.0					-0.8717341799649034
7.62	87.0					-16.917542268302867
7.63	85.0					-18.963350356640802
7.64	81.0					-23.009158444978766
7.65	86.0					-18.054966533316716
7.66	77.0					-27.100774621654665
7.67	88.0					-16.14658270999263
7.68	102.0					-2.192390798330578
7.69	87.0					-17.238198886668528
7.7	88.0					-16.28400697500649
7.71	92.0					-12.32981506334444
7.72	89.0					-15.37562315168239
7.73	93.0					-11.421431240020354
7.74	91.0					-13.467239328358303
7.75	82.0					-22.513047416696253
7.76	88.0					-16.558855505034217
7.77	85.0					-19.604663593372152
7.78	103.0					-1.6504716817101155
7.79	90.0					-14.69627977004808
7.8	106.0					1.2579121416139856
7.81	106.0					1.2121040532760219
7.82	97.0					-7.833704035061928
7.83	98.0					-6.879512123399877
7.84	93.0					-11.92532021173784
