						B-Baseline
0.96	64.0					-9.409355435225706
0.97	49.0					-24.455163523563655
0.98	65.0					-8.500971611901605
0.99	60.0					-13.546779700239554
1.0	60.0					-13.592587788577518
1.01	56.0					-17.638395876915467
1.02	49.0					-24.684203965253417
1.03	61.0					-12.73001205359138
1.04	61.0					-12.77582014192933
1.05	54.0					-19.82162823026728
1.06	59.0					-14.867436318605229
1.07	51.0					-22.913244406943193
1.08	55.0					-18.959052495281142
1.09	54.0					-20.00486058361909
1.1	50.0					-24.050668671957055
1.11	46.0					-28.096476760295005
1.12	40.0					-34.142284848632954
1.13	33.0					-41.18809293697092
1.14	34.0					-40.23390102530887
1.15	31.0					-43.27970911364682
1.16	42.0					-32.325517201984766
1.17	38.0					-36.37132529032273
1.18	44.0					-30.41713337866068
1.19	59.0					-15.462941466998629
1.2	49.0					-25.508749555336593
1.21	63.0					-11.554557643674542
1.22	50.0					-24.60036573201249
1.23	73.0					-1.646173820350441
1.24	67.0					-7.691981908688405
1.25	75.0					0.26221000297364583
1.26	60.0					-14.783598085364304
1.27	64.0					-10.829406173702267
1.28	67.0					-7.875214262040217
1.29	55.0					-19.921022350378166
1.3	50.0					-24.96683043871613
1.31	55.0					-20.01263852705408
1.32	56.0					-19.05844661539203
1.33	45.0					-30.104254703729993
1.34	44.0					-31.150062792067942
1.35	36.0					-39.19587088040589
1.36	52.0					-23.24167896874384
1.37	49.0					-26.287487057081805
1.38	55.0					-20.333295145419754
1.39	78.0					2.6208967662422964
1.4	99.0					23.575088677904333
1.41	143.0					67.52928058956638
1.42	214.0					138.48347250122845
1.43	306.0					230.43766441289048
1.44	402.0					326.3918563245525
1.45	540.0					464.3460482362146
1.46	634.0					558.3002401478766
1.47	787.0					711.2544320595387
1.48	828.0					752.2086239712007
1.49	894.0					818.1628158828628
1.5	842.0					766.1170077945249
1.51	841.0					765.0711997061868
1.52	708.0					632.0253916178489
1.53	591.0					514.9795835295109
1.54	478.0					401.933775441173
1.55	389.0					312.88796735283506
1.56	285.0					208.84215926449707
1.57	236.0					159.79635117615913
1.58	171.0					94.75054308782117
1.59	121.0					44.70473499948322
1.6	130.0					53.65892691114527
1.61	147.0					70.61311882280731
1.62	183.0					106.56731073446936
1.63	270.0					193.5215026461314
1.64	426.0					349.4756945577934
1.65	638.0					561.4298864694555
1.66	1036.0					959.3840783811175
1.67	1531.0					1454.3382702927795
1.68	2488.0					2411.2924622044416
1.69	3396.0					3319.246654116104
1.7	4440.0					4363.200846027766
1.71	5875.0					5798.1550379394275
1.72	6808.0					6731.10922985109
1.73	7558.0					7481.063421762752
1.74	8302.0					8225.017613674414
1.75	8353.0					8275.971805586076
1.76	7804.0					7726.925997497738
1.77	7096.0					7018.8801894094
1.78	6059.0					5981.834381321062
1.79	4918.0					4840.788573232724
1.8	3803.0					3725.7427651443863
1.81	2821.0					2743.696957056048
1.82	2056.0					1978.6511489677102
1.83	1444.0					1366.6053408793723
1.84	1081.0					1003.5595327910344
1.85	722.0					644.5137247026964
1.86	525.0					447.4679166143585
1.87	426.0					348.4221085260205
1.88	299.0					221.37630043768257
1.89	212.0					134.3304923493446
1.9	143.0					65.28468426100666
1.91	123.0					45.2388761726687
1.92	94.0					16.193068084330747
1.93	80.0					2.1472599959927976
1.94	89.0					11.101451907654834
1.95	56.0					-21.944356180683116
1.96	73.0					-4.990164269021065
1.97	70.0					-8.035972357359014
1.98	86.0					7.918219554303022
1.99	82.0					3.8724114659650724
2.0	80.0					1.8266033776271229
2.01	74.0					-4.219204710710841
2.02	66.0					-12.26501279904879
2.03	82.0					3.6891791126132603
2.04	87.0					8.643371024275297
2.05	75.0					-3.402437064062653
2.06	43.0					-35.4482451524006
2.07	48.0					-30.494053240738552
2.08	55.0					-23.539861329076516
2.09	39.0					-39.585669417414465
2.1	38.0					-40.631477505752414
2.11	40.0					-38.67728559409038
2.12	44.0					-34.72309368242833
2.13	44.0					-34.76890177076628
2.14	31.0					-47.81470985910424
2.15	36.0					-42.86051794744219
2.16	38.0					-40.90632603578014
2.17	40.0					-38.95213412411809
2.18	32.0					-46.99794221245605
2.19	38.0					-41.043750300794
2.2	29.0					-50.08955838913195
2.21	40.0					-39.135366477469915
2.22	23.0					-56.181174565807865
2.23	40.0					-39.226982654145814
2.24	35.0					-44.27279074248378
2.25	42.0					-37.31859883082173
2.26	68.0					-11.364406919159677
2.27	64.0					-15.410215007497627
2.28	75.0					-4.45602309583559
2.29	80.0					0.49816881582646033
2.3	95.0					15.45236072748851
2.31	98.0					18.406552639150547
2.32	108.0					28.360744550812598
2.33	100.0					20.31493646247465
2.34	108.0					28.2691283741367
2.35	113.0					33.223320285798735
2.36	103.0					23.177512197460786
2.37	96.0					16.131704109122836
2.38	94.0					14.085896020784872
2.39	83.0					3.040087932446923
2.4	88.0					7.9942798441089735
2.41	87.0					6.94847175577101
2.42	70.0					-10.09733633256694
2.43	80.0					-0.1431444209048891
2.44	70.0					-10.188952509242839
2.45	61.0					-19.234760597580802
2.46	52.0					-28.28056868591875
2.47	65.0					-15.326376774256701
2.48	71.0					-9.372184862594665
2.49	63.0					-17.417992950932614
2.5	54.0					-26.463801039270564
2.51	42.0					-38.50960912760851
2.52	42.0					-38.55541721594648
2.53	54.0					-26.601225304284426
2.54	57.0					-23.647033392622376
2.55	48.0					-32.69284148096034
2.56	56.0					-24.73864956929829
2.57	58.0					-22.78445765763624
2.58	72.0					-8.830265745974202
2.59	101.0					20.12392616568785
2.6	113.0					32.0781180773499
2.61	140.0					59.032309989011935
2.62	180.0					98.98650190067399
2.63	207.0					125.94069381233604
2.64	264.0					182.89488572399807
2.65	315.0					233.84907763566014
2.66	377.0					295.8032695473222
2.67	447.0					365.7574614589842
2.68	451.0					369.7116533706463
2.69	575.0					493.6658452823083
2.7	520.0					438.62003719397035
2.71	577.0					495.5742291056324
2.72	489.0					407.5284210172945
2.73	491.0					409.4826129289565
2.74	427.0					345.43680484061855
2.75	368.0					286.39099675228056
2.76	298.0					216.34518866394262
2.77	291.0					209.2993805756047
2.78	243.0					161.25357248726672
2.79	237.0					155.20776439892876
2.8	267.0					185.16195631059082
2.81	226.0					144.11614822225286
2.82	209.0					127.07034013391491
2.83	244.0					162.02453204557696
2.84	227.0					144.97872395723903
2.85	222.0					139.93291586890103
2.86	233.0					150.8871077805631
2.87	202.0					119.84129969222515
2.88	204.0					121.7954916038872
2.89	133.0					50.749683515549236
2.9	153.0					70.70387542721129
2.91	134.0					51.65806733887334
2.92	140.0					57.612259250535374
2.93	100.0					17.566451162197424
2.94	92.0					9.520643073859475
2.95	93.0					10.474834985521511
2.96	66.0					-16.57097310281644
2.97	76.0					-6.616781191154388
2.98	71.0					-11.662589279492352
2.99	64.0					-18.7083973678303
3.0	71.0					-11.75420545616825
3.01	67.0					-15.8000135445062
3.02	63.0					-19.845821632844164
3.03	51.0					-31.891629721182113
3.04	57.0					-25.937437809520063
3.05	47.0					-35.98324589785801
3.06	34.0					-49.029053986195976
3.07	35.0					-48.074862074533925
3.08	28.0					-55.120670162871875
3.09	30.0					-53.16647825120984
3.1	31.0					-52.21228633954779
3.11	30.0					-53.25809442788574
3.12	48.0					-35.3039025162237
3.13	35.0					-48.34971060456165
3.14	23.0					-60.3955186928996
3.15	38.0					-45.441326781237564
3.16	47.0					-36.48713486957551
3.17	47.0					-36.53294295791346
3.18	55.0					-28.578751046251426
3.19	59.0					-24.624559134589376
3.2	87.0					3.329632777072675
3.21	123.0					39.283824688734725
3.22	137.0					53.23801660039676
3.23	197.0					113.19220851205881
3.24	290.0					206.14640042372088
3.25	358.0					274.1005923353829
3.26	457.0					373.05478424704495
3.27	524.0					440.008976158707
3.28	621.0					536.9631680703691
3.29	786.0					701.917359982031
3.3	835.0					750.8715518936931
3.31	899.0					814.8257438053552
3.32	926.0					841.7799357170172
3.33	839.0					754.7341276286793
3.34	844.0					759.6883195403414
3.35	749.0					664.6425114520034
3.36	635.0					550.5967033636654
3.37	525.0					440.55089527532743
3.38	436.0					351.5050871869895
3.39	324.0					239.45927909865156
3.4	256.0					171.4134710103136
3.41	187.0					102.36766292197565
3.42	122.0					37.3218548336377
3.43	126.0					41.27604674529974
3.44	78.0					-6.769761343038212
3.45	71.0					-13.815569431376161
3.46	65.0					-19.861377519714125
3.47	46.0					-38.907185608052075
3.48	69.0					-15.952993696390024
3.49	57.0					-27.998801784727988
3.5	76.0					-9.044609873065937
3.51	91.0					5.909582038596113
3.52	87.0					1.8637739502581496
3.53	103.0					17.8179658619202
3.54	122.0					36.77215777358225
3.55	120.0					34.7263496852443
3.56	188.0					102.68054159690634
3.57	220.0					134.6347335085684
3.58	211.0					125.58892542023044
3.59	261.0					175.5431173318925
3.6	319.0					233.49730924355453
3.61	353.0					267.4515011552166
3.62	457.0					371.4056930668786
3.63	531.0					445.35988497854066
3.64	669.0					583.3140768902027
3.65	803.0					717.2682688018648
3.66	867.0					781.2224607135267
3.67	923.0					837.1766526251888
3.68	1028.0					942.1308445368509
3.69	1119.0					1033.085036448513
3.7	1097.0					1011.039228360175
3.71	992.0					905.9934202718371
3.72	999.0					912.9476121834991
3.73	846.0					759.9018040951611
3.74	717.0					630.8559960068231
3.75	619.0					532.8101879184852
3.76	518.0					431.7643798301473
3.77	368.0					281.71857174180934
3.78	303.0					216.67276365347135
3.79	206.0					119.62695556513341
3.8	148.0					61.58114747679545
3.81	109.0					22.5353393884575
3.82	74.0					-12.510468699880448
3.83	70.0					-16.556276788218412
3.84	35.0					-51.60208487655636
3.85	35.0					-51.64789296489431
3.86	34.0					-52.693701053232274
3.87	39.0					-47.739509141570224
3.88	34.0					-52.78531722990817
3.89	29.0					-57.83112531824614
3.9	47.0					-39.87693340658409
3.91	40.0					-46.922741494922036
3.92	70.0					-16.968549583259986
3.93	61.0					-26.01435767159795
3.94	74.0					-13.060165759935899
3.95	95.0					7.894026151726152
3.96	94.0					6.848218063388202
3.97	122.0					34.80240997505024
3.98	132.0					44.75660188671229
3.99	168.0					80.71079379837434
4.0	160.0					72.66498571003638
4.01	151.0					63.61917762169843
4.02	155.0					67.57336953336048
4.03	164.0					76.52756144502251
4.04	163.0					75.48175335668456
4.05	146.0					58.435945268346615
4.06	132.0					44.39013718000865
4.07	111.0					23.3443290916707
4.08	106.0					18.298521003332752
4.09	75.0					-12.747287085005212
4.1	76.0					-11.793095173343147
4.11	62.0					-25.83890326168111
4.12	58.0					-29.88471135001906
4.13	47.0					-40.93051943835701
4.14	34.0					-53.97632752669497
4.15	39.0					-49.02213561503292
4.16	32.0					-56.06794370337087
4.17	33.0					-55.113751791708836
4.18	30.0					-58.159559880046785
4.19	28.0					-60.205367968384735
4.2	32.0					-56.2511760567227
4.21	29.0					-59.29698414506065
4.22	31.0					-57.3427922333986
4.23	24.0					-64.38860032173656
4.24	38.0					-50.43440841007451
4.25	42.0					-46.48021649841246
4.26	31.0					-57.526024586750424
4.27	28.0					-60.57183267508837
4.28	34.0					-54.61764076342632
4.29	36.0					-52.66344885176427
4.3	29.0					-59.70925694010222
4.31	31.0					-57.755065028440185
4.32	40.0					-48.800873116778135
4.33	46.0					-42.846681205116084
4.34	41.0					-47.89248929345405
4.35	47.0					-41.938297381792
4.36	56.0					-32.98410547012995
4.37	62.0					-27.02991355846791
4.38	63.0					-26.07572164680586
4.39	88.0					-1.1215297351438096
4.4	96.0					6.832662176518227
4.41	121.0					31.786854088180277
4.42	160.0					70.74104599984233
4.43	201.0					111.69523791150436
4.44	214.0					124.64942982316641
4.45	295.0					205.60362173482847
4.46	395.0					305.5578136464905
4.47	401.0					311.51200555815257
4.48	442.0					352.4661974698146
4.49	528.0					438.42038938147664
4.5	567.0					477.3745812931387
4.51	508.0					418.32877320480077
4.52	489.0					399.2829651164628
4.53	486.0					396.23715702812484
4.54	467.0					377.19134893978685
4.55	440.0					350.1455408514489
4.56	369.0					279.099732763111
4.57	314.0					224.05392467477301
4.58	276.0					186.00811658643505
4.59	210.0					119.96230849809712
4.6	199.0					108.91650040975915
4.61	139.0					48.8706923214212
4.62	140.0					49.82488423308325
4.63	98.0					7.779076144745289
4.64	114.0					23.73326805640734
4.65	100.0					9.68745996806939
4.66	89.0					-1.3583481202685732
4.67	80.0					-10.404156208606508
4.68	76.0					-14.449964296944472
4.69	74.0					-16.49577238528242
4.7	73.0					-17.54158047362037
4.71	66.0					-24.587388561958335
4.72	82.0					-8.633196650296284
4.73	70.0					-20.679004738634234
4.74	68.0					-22.724812826972197
4.75	66.0					-24.770620915310147
4.76	51.0					-39.816429003648096
4.77	61.0					-29.86223709198606
4.78	68.0					-22.90804518032401
4.79	78.0					-12.953853268661959
4.8	85.0					-5.999661356999923
4.81	78.0					-13.045469445337872
4.82	73.0					-18.09127753367582
4.83	86.0					-5.137085622013785
4.84	99.0					7.817106289648265
4.85	80.0					-11.228701798689684
4.86	115.0					23.725490112972352
4.87	114.0					22.679682024634417
4.88	118.0					26.633873936296453
4.89	132.0					40.588065847958504
4.9	143.0					51.542257759620554
4.91	132.0					40.49644967128259
4.92	123.0					31.45064158294464
4.93	170.0					78.40483349460669
4.94	153.0					61.35902540626873
4.95	133.0					41.31321731793078
4.96	138.0					46.26740922959283
4.97	111.0					19.221601141254865
4.98	112.0					20.175793052916916
4.99	115.0					23.129984964578966
5.0	84.0					-7.915823123758997
5.01	97.0					5.038368787903053
5.02	62.0					-30.007439300434896
5.03	64.0					-28.05324738877286
5.04	60.0					-32.09905547711081
5.05	59.0					-33.14486356544876
5.06	61.0					-31.19067165378671
5.07	49.0					-43.23647974212466
5.08	50.0					-42.28228783046262
5.09	54.0					-38.32809591880057
5.1	60.0					-32.37390400713852
5.11	58.0					-34.419712095476484
5.12	56.0					-36.465520183814434
5.13	49.0					-43.51132827215238
5.14	62.0					-30.557136360490347
5.15	57.0					-35.602944448828296
5.16	61.0					-31.648752537166246
5.17	49.0					-43.69456062550421
5.18	55.0					-37.74036871384216
5.19	40.0					-52.78617680218011
5.2	72.0					-20.831984890518072
5.21	50.0					-42.87779297885602
5.22	65.0					-27.92360106719397
5.23	54.0					-38.969409155531935
5.24	65.0					-28.015217243869884
5.25	52.0					-41.061025332207834
5.26	60.0					-33.10683342054578
5.27	51.0					-42.15264150888373
5.28	59.0					-34.198449597221696
5.29	67.0					-26.244257685559646
5.3	63.0					-30.290065773897595
5.31	59.0					-34.33587386223556
5.32	65.0					-28.38168195057351
5.33	51.0					-42.42749003891146
5.34	77.0					-16.47329812724942
5.35	64.0					-29.51910621558737
5.36	70.0					-23.56491430392532
5.37	66.0					-27.610722392263284
5.38	77.0					-16.656530480601234
5.39	79.0					-14.702338568939183
5.4	75.0					-18.748146657277147
5.41	80.0					-13.793954745615096
5.42	87.0					-6.839762833953046
5.43	75.0					-18.885570922290995
5.44	61.0					-32.93137901062896
5.45	69.0					-24.97718709896691
5.46	64.0					-30.022995187304858
5.47	82.0					-12.068803275642807
5.48	71.0					-23.11461136398077
5.49	80.0					-14.16041945231872
5.5	67.0					-27.20622754065667
5.51	55.0					-39.25203562899463
5.52	74.0					-20.297843717332583
5.53	78.0					-16.343651805670532
5.54	54.0					-40.389459894008496
5.55	61.0					-33.435267982346446
5.56	78.0					-16.481076070684395
5.57	58.0					-36.52688415902236
5.58	62.0					-32.57269224736031
5.59	56.0					-38.61850033569826
5.6	71.0					-23.664308424036207
5.61	70.0					-24.71011651237417
5.62	66.0					-28.75592460071212
5.63	79.0					-15.80173268905007
5.64	56.0					-38.84754077738802
5.65	66.0					-28.893348865725983
5.66	54.0					-40.93915695406393
5.67	66.0					-28.984965042401882
5.68	69.0					-26.030773130739846
5.69	64.0					-31.076581219077795
5.7	66.0					-29.122389307415744
5.71	81.0					-14.168197395753708
5.72	72.0					-23.214005484091658
5.73	58.0					-37.25981357242961
5.74	67.0					-28.30562166076757
5.75	76.0					-19.35142974910552
5.76	78.0					-17.39723783744347
5.77	79.0					-16.44304592578142
5.78	91.0					-4.488854014119383
5.79	103.0					7.465337897542668
5.8	89.0					-6.580470190795282
5.81	130.0					34.37372172086677
5.82	155.0					59.327913632528805
5.83	139.0					43.282105544190856
5.84	163.0					67.2362974558529
5.85	214.0					118.19048936751494
5.86	199.0					103.144681279177
5.87	223.0					127.09887319083904
5.88	216.0					120.05306510250108
5.89	214.0					118.00725701416313
5.9	228.0					131.96144892582518
5.91	214.0					117.91564083748722
5.92	214.0					117.86983274914927
5.93	194.0					97.82402466081132
5.94	165.0					68.77821657247335
5.95	172.0					75.7324084841354
5.96	158.0					61.686600395797456
5.97	154.0					57.640792307459506
5.98	117.0					20.594984219121542
5.99	109.0					12.549176130783593
6.0	100.0					3.5033680424456435
6.01	101.0					4.457559954107694
6.02	75.0					-21.58824813423027
6.03	97.0					0.36594377743178086
6.04	78.0					-18.67986431090617
6.05	69.0					-27.725672399244132
6.06	78.0					-18.77148048758208
6.07	89.0					-7.817288575920031
6.08	71.0					-25.863096664257995
6.09	72.0					-24.908904752595944
6.1	76.0					-20.954712840933894
6.11	76.0					-21.000520929271858
6.12	80.0					-17.046329017609807
6.13	68.0					-29.092137105947756
6.14	97.0					-0.13794519428570595
6.15	96.0					-1.1837532826236696
6.16	93.0					-4.229561370961619
6.17	103.0					5.724630540700431
6.18	120.0					22.678822452362482
6.19	133.0					35.63301436402452
6.2	146.0					48.58720627568657
6.21	192.0					94.54139818734862
6.22	273.0					175.49559009901066
6.23	363.0					265.4497820106727
6.24	448.0					350.4039739223348
6.25	632.0					534.3581658339967
6.26	865.0					767.3123577456588
6.27	1197.0					1099.2665496573209
6.28	1716.0					1618.220741568983
6.29	2212.0					2114.174933480645
6.3	2907.0					2809.129125392307
6.31	3798.0					3700.083317303969
6.32	4631.0					4533.037509215631
6.33	5624.0					5525.991701127293
6.34	6458.0					6359.945893038956
6.35	7626.0					7527.900084950617
6.36	8589.0					8490.85427686228
6.37	9556.0					9457.808468773941
6.38	10240.0					10141.762660685603
6.39	10520.0					10421.716852597265
6.4	10637.0					10538.671044508928
6.41	10581.0					10482.62523642059
6.42	10138.0					10039.579428332252
6.43	9566.0					9467.533620243914
6.44	8672.0					8573.487812155576
6.45	7623.0					7524.442004067238
6.46	6663.0					6564.396195978899
6.47	5511.0					5412.350387890562
6.48	4447.0					4348.304579802224
6.49	3737.0					3638.258771713886
6.5	2861.0					2762.212963625548
6.51	2242.0					2143.16715553721
6.52	1675.0					1576.121347448872
6.53	1151.0					1052.075539360534
6.54	921.0					822.0297312721962
6.55	629.0					529.9839231838582
6.56	496.0					396.93811509552023
6.57	346.0					246.8923070071823
6.58	236.0					136.84649891884433
6.59	203.0					103.80069083050637
6.6	178.0					78.75488274216842
6.61	127.0					27.70907465383047
6.62	107.0					7.663266565492506
6.63	100.0					0.6174584771545568
6.64	96.0					-3.4283496111833927
6.65	105.0					5.525842300478644
6.66	101.0					1.4800342121406942
6.67	86.0					-13.565773876197255
6.68	108.0					8.388418035464795
6.69	89.0					-10.657390052873168
6.7	86.0					-13.703198141211118
6.71	99.0					-0.7490062295490674
6.72	90.0					-9.794814317887017
6.73	83.0					-16.84062240622498
6.74	100.0					0.11356950543707
6.75	96.0					-3.9322385829008795
6.76	98.0					-1.9780466712388431
6.77	101.0					0.9761452404232074
6.78	112.0					11.930337152085258
6.79	116.0					15.884529063747294
6.8	96.0					-4.161279024590655
6.81	100.0					-0.2070871129286047
6.82	133.0					32.74710479873343
6.83	110.0					9.701296710395482
6.84	130.0					29.655488622057533
6.85	126.0					25.609680533719583
6.86	129.0					28.56387244538162
6.87	156.0					55.51806435704367
6.88	189.0					88.47225626870572
6.89	192.0					91.42644818036777
6.9	214.0					113.38064009202981
6.91	289.0					188.33483200369187
6.92	301.0					200.2890239153539
6.93	385.0					284.24321582701594
6.94	491.0					390.197407738678
6.95	605.0					504.15159965034
6.96	660.0					559.1057915620021
6.97	803.0					702.0599834736641
6.98	934.0					833.0141753853262
6.99	1100.0					998.9683672969882
7.0	1293.0					1191.9225592086502
7.01	1388.0					1286.8767511203123
7.02	1506.0					1404.8309430319744
7.03	1661.0					1559.7851349436364
7.04	1736.0					1634.7393268552985
7.05	1774.0					1672.6935187669606
7.06	1706.0					1604.6477106786226
7.07	1701.0					1599.6019025902847
7.08	1588.0					1486.5560945019467
7.09	1542.0					1440.5102864136088
7.1	1364.0					1262.4644783252706
7.11	1243.0					1141.4186702369327
7.12	1121.0					1019.3728621485948
7.13	939.0					837.3270540602568
7.14	746.0					644.2812459719189
7.15	610.0					508.23543788358097
7.16	463.0					361.18962979524304
7.17	386.0					284.14382170690504
7.18	332.0					230.0980136185671
7.19	282.0					180.05220553022914
7.2	206.0					104.0063974418912
7.21	177.0					74.96058935355325
7.22	146.0					43.91478126521528
7.23	146.0					43.86897317687733
7.24	103.0					0.8231650885393833
7.25	103.0					0.7773570002014338
7.26	69.0					-33.268451088136516
7.27	94.0					-8.31425917647448
7.28	77.0					-25.36006726481243
7.29	83.0					-19.40587535315038
7.3	72.0					-30.451683441488342
7.31	66.0					-36.49749152982629
7.32	78.0					-24.54329961816424
7.33	103.0					0.41089229349779544
7.34	79.0					-23.634915794840154
7.35	85.0					-17.680723883178104
7.36	91.0					-11.726531971516067
7.37	93.0					-9.772340059854017
7.38	90.0					-12.818148148191966
7.39	78.0					-24.86395623652993
7.4	103.0					0.09023567513212072
7.41	88.0					-14.955572413205829
7.42	80.0					-23.001380501543792
7.43	85.0					-18.047188589881728
7.44	111.0					7.907003321780309
7.45	81.0					-22.13880476655764
7.46	100.0					-3.1846128548955903
7.47	95.0					-8.230420943233554
7.48	87.0					-16.276229031571503
7.49	91.0					-12.322037119909453
7.5	89.0					-14.367845208247417
7.51	76.0					-27.413653296585366
7.52	86.0					-17.459461384923316
7.53	85.0					-18.50526947326128
7.54	101.0					-2.5510775615992287
7.55	80.0					-23.596885649937178
7.56	76.0					-27.642693738275142
7.57	89.0					-14.688501826613091
7.58	81.0					-22.73430991495104
7.59	85.0					-18.780118003289004
7.6	76.0					-27.82592609162694
7.61	81.0					-22.871734179964903
7.62	76.0					-27.917542268302867
7.63	91.0					-12.963350356640802
7.64	78.0					-26.009158444978766
7.65	75.0					-29.054966533316716
7.66	73.0					-31.100774621654665
7.67	101.0					-3.1465827099926287
7.68	85.0					-19.192390798330578
7.69	81.0					-23.238198886668528
7.7	73.0					-31.28400697500649
7.71	69.0					-35.32981506334444
7.72	97.0					-7.37562315168239
7.73	103.0					-1.421431240020354
7.74	106.0					1.5327606716416966
7.75	86.0					-18.513047416696253
7.76	75.0					-29.558855505034217
7.77	112.0					7.395336406627848
7.78	81.0					-23.650471681710115
7.79	77.0					-27.69627977004808
7.8	90.0					-14.742087858386014
7.81	111.0					6.212104053276022
7.82	89.0					-15.833704035061928
7.83	84.0					-20.879512123399877
7.84	82.0					-22.92532021173784
