						B-Baseline
0.96	45.0					-28.409355435225706
0.97	44.0					-29.455163523563655
0.98	51.0					-22.500971611901605
0.99	42.0					-31.546779700239554
1.0	48.0					-25.592587788577518
1.01	46.0					-27.638395876915467
1.02	54.0					-19.684203965253417
1.03	43.0					-30.73001205359138
1.04	41.0					-32.77582014192933
1.05	42.0					-31.82162823026728
1.06	40.0					-33.86743631860523
1.07	36.0					-37.91324440694319
1.08	47.0					-26.959052495281142
1.09	48.0					-26.00486058361909
1.1	43.0					-31.050668671957055
1.11	38.0					-36.096476760295005
1.12	41.0					-33.142284848632954
1.13	43.0					-31.188092936970918
1.14	35.0					-39.23390102530887
1.15	36.0					-38.27970911364682
1.16	32.0					-42.325517201984766
1.17	46.0					-28.37132529032273
1.18	41.0					-33.41713337866068
1.19	36.0					-38.46294146699863
1.2	32.0					-42.50874955533659
1.21	48.0					-26.554557643674542
1.22	54.0					-20.60036573201249
1.23	53.0					-21.64617382035044
1.24	66.0					-8.691981908688405
1.25	59.0					-15.737789997026354
1.26	63.0					-11.783598085364304
1.27	52.0					-22.829406173702267
1.28	69.0					-5.875214262040217
1.29	77.0					2.0789776496218337
1.3	67.0					-7.96683043871613
1.31	62.0					-13.01263852705408
1.32	39.0					-36.05844661539203
1.33	41.0					-34.10425470372999
1.34	46.0					-29.150062792067942
1.35	39.0					-36.19587088040589
1.36	56.0					-19.24167896874384
1.37	46.0					-29.287487057081805
1.38	43.0					-32.333295145419754
1.39	64.0					-11.379103233757704
1.4	91.0					15.575088677904333
1.41	141.0					65.52928058956638
1.42	186.0					110.48347250122843
1.43	298.0					222.43766441289048
1.44	392.0					316.3918563245525
1.45	492.0					416.3460482362146
1.46	585.0					509.3002401478766
1.47	651.0					575.2544320595387
1.48	757.0					681.2086239712007
1.49	817.0					741.1628158828628
1.5	747.0					671.1170077945249
1.51	772.0					696.0711997061868
1.52	705.0					629.0253916178489
1.53	546.0					469.97958352951093
1.54	417.0					340.933775441173
1.55	351.0					274.88796735283506
1.56	278.0					201.84215926449707
1.57	215.0					138.79635117615913
1.58	146.0					69.75054308782117
1.59	129.0					52.70473499948322
1.6	113.0					36.65892691114527
1.61	147.0					70.61311882280731
1.62	188.0					111.56731073446936
1.63	249.0					172.5215026461314
1.64	443.0					366.4756945577934
1.65	649.0					572.4298864694555
1.66	1109.0					1032.3840783811174
1.67	1710.0					1633.3382702927795
1.68	2497.0					2420.2924622044416
1.69	3556.0					3479.246654116104
1.7	4799.0					4722.200846027766
1.71	5951.0					5874.1550379394275
1.72	7304.0					7227.10922985109
1.73	8152.0					8075.063421762752
1.74	8702.0					8625.017613674414
1.75	8891.0					8813.971805586076
1.76	8245.0					8167.925997497738
1.77	7389.0					7311.8801894094
1.78	6503.0					6425.834381321062
1.79	5310.0					5232.788573232724
1.8	4111.0					4033.7427651443863
1.81	2974.0					2896.696957056048
1.82	2151.0					2073.6511489677105
1.83	1523.0					1445.6053408793723
1.84	1060.0					982.5595327910344
1.85	784.0					706.5137247026964
1.86	575.0					497.4679166143585
1.87	413.0					335.4221085260205
1.88	295.0					217.37630043768257
1.89	207.0					129.3304923493446
1.9	169.0					91.28468426100666
1.91	126.0					48.2388761726687
1.92	80.0					2.193068084330747
1.93	86.0					8.147259995992798
1.94	65.0					-12.898548092345166
1.95	61.0					-16.944356180683116
1.96	59.0					-18.990164269021065
1.97	62.0					-16.035972357359014
1.98	67.0					-11.081780445696978
1.99	81.0					2.8724114659650724
2.0	82.0					3.826603377627123
2.01	92.0					13.78079528928916
2.02	79.0					0.7349872009512097
2.03	78.0					-0.31082088738673974
2.04	74.0					-4.356628975724703
2.05	69.0					-9.402437064062653
2.06	51.0					-27.448245152400602
2.07	59.0					-19.494053240738552
2.08	45.0					-33.539861329076516
2.09	43.0					-35.585669417414465
2.1	38.0					-40.631477505752414
2.11	32.0					-46.67728559409038
2.12	31.0					-47.72309368242833
2.13	36.0					-42.76890177076628
2.14	26.0					-52.81470985910424
2.15	28.0					-50.86051794744219
2.16	29.0					-49.90632603578014
2.17	34.0					-44.95213412411809
2.18	36.0					-42.99794221245605
2.19	37.0					-42.043750300794
2.2	21.0					-58.08955838913195
2.21	46.0					-33.135366477469915
2.22	35.0					-44.181174565807865
2.23	37.0					-42.226982654145814
2.24	56.0					-23.272790742483778
2.25	45.0					-34.31859883082173
2.26	55.0					-24.364406919159677
2.27	64.0					-15.410215007497627
2.28	89.0					9.54397690416441
2.29	78.0					-1.5018311841735397
2.3	101.0					21.45236072748851
2.31	123.0					43.40655263915055
2.32	122.0					42.3607445508126
2.33	124.0					44.31493646247465
2.34	139.0					59.2691283741367
2.35	146.0					66.22332028579874
2.36	146.0					66.17751219746079
2.37	137.0					57.131704109122836
2.38	119.0					39.08589602078487
2.39	106.0					26.040087932446923
2.4	94.0					13.994279844108974
2.41	105.0					24.94847175577101
2.42	100.0					19.90266366743306
2.43	91.0					10.856855579095111
2.44	85.0					4.811047490757161
2.45	88.0					7.765239402419198
2.46	99.0					18.71943131408125
2.47	66.0					-14.326376774256701
2.48	64.0					-16.372184862594665
2.49	62.0					-18.417992950932614
2.5	67.0					-13.463801039270564
2.51	59.0					-21.509609127608513
2.52	63.0					-17.555417215946477
2.53	44.0					-36.601225304284426
2.54	51.0					-29.647033392622376
2.55	42.0					-38.69284148096034
2.56	45.0					-35.73864956929829
2.57	55.0					-25.78445765763624
2.58	55.0					-25.830265745974202
2.59	64.0					-16.87607383431215
2.6	100.0					19.0781180773499
2.61	118.0					37.032309989011935
2.62	147.0					65.98650190067399
2.63	172.0					90.94069381233604
2.64	209.0					127.89488572399809
2.65	307.0					225.84907763566014
2.66	312.0					230.80326954732217
2.67	438.0					356.7574614589842
2.68	461.0					379.7116533706463
2.69	485.0					403.6658452823083
2.7	498.0					416.62003719397035
2.71	545.0					463.5742291056324
2.72	451.0					369.5284210172945
2.73	436.0					354.4826129289565
2.74	407.0					325.43680484061855
2.75	335.0					253.39099675228059
2.76	300.0					218.34518866394262
2.77	257.0					175.2993805756047
2.78	246.0					164.25357248726672
2.79	221.0					139.20776439892876
2.8	218.0					136.16195631059082
2.81	274.0					192.11614822225286
2.82	221.0					139.0703401339149
2.83	248.0					166.02453204557696
2.84	239.0					156.97872395723903
2.85	263.0					180.93291586890103
2.86	262.0					179.8871077805631
2.87	228.0					145.84129969222516
2.88	184.0					101.7954916038872
2.89	179.0					96.74968351554924
2.9	155.0					72.70387542721129
2.91	165.0					82.65806733887334
2.92	139.0					56.612259250535374
2.93	123.0					40.566451162197424
2.94	114.0					31.520643073859475
2.95	112.0					29.47483498552151
2.96	107.0					24.42902689718356
2.97	88.0					5.383218808845612
2.98	83.0					0.3374107205076484
2.99	56.0					-26.7083973678303
3.0	60.0					-22.75420545616825
3.01	55.0					-27.8000135445062
3.02	68.0					-14.845821632844164
3.03	59.0					-23.891629721182113
3.04	46.0					-36.93743780952006
3.05	44.0					-38.98324589785801
3.06	37.0					-46.029053986195976
3.07	38.0					-45.074862074533925
3.08	36.0					-47.120670162871875
3.09	29.0					-54.16647825120984
3.1	32.0					-51.21228633954779
3.11	36.0					-47.25809442788574
3.12	43.0					-40.3039025162237
3.13	34.0					-49.34971060456165
3.14	36.0					-47.3955186928996
3.15	37.0					-46.441326781237564
3.16	42.0					-41.48713486957551
3.17	52.0					-31.532942957913463
3.18	56.0					-27.578751046251426
3.19	60.0					-23.624559134589376
3.2	88.0					4.329632777072675
3.21	112.0					28.283824688734725
3.22	124.0					40.23801660039676
3.23	191.0					107.19220851205881
3.24	221.0					137.14640042372088
3.25	315.0					231.1005923353829
3.26	399.0					315.05478424704495
3.27	489.0					405.008976158707
3.28	604.0					519.9631680703691
3.29	653.0					568.917359982031
3.3	678.0					593.8715518936931
3.31	758.0					673.8257438053552
3.32	775.0					690.7799357170172
3.33	805.0					720.7341276286793
3.34	679.0					594.6883195403414
3.35	603.0					518.6425114520034
3.36	572.0					487.5967033636654
3.37	463.0					378.55089527532743
3.38	385.0					300.5050871869895
3.39	298.0					213.45927909865156
3.4	216.0					131.4134710103136
3.41	138.0					53.36766292197565
3.42	100.0					15.321854833637701
3.43	99.0					14.276046745299737
3.44	87.0					2.230238656961788
3.45	70.0					-14.815569431376161
3.46	55.0					-29.861377519714125
3.47	61.0					-23.907185608052075
3.48	64.0					-20.952993696390024
3.49	64.0					-20.998801784727988
3.5	65.0					-20.044609873065937
3.51	59.0					-26.090417961403887
3.52	88.0					2.8637739502581496
3.53	80.0					-5.1820341380798
3.54	85.0					-0.22784222641774932
3.55	112.0					26.7263496852443
3.56	109.0					23.680541596906338
3.57	153.0					67.63473350856839
3.58	177.0					91.58892542023044
3.59	207.0					121.54311733189249
3.6	216.0					130.49730924355453
3.61	287.0					201.4515011552166
3.62	339.0					253.40569306687863
3.63	357.0					271.35988497854066
3.64	400.0					314.3140768902027
3.65	461.0					375.2682688018648
3.66	532.0					446.2224607135268
3.67	570.0					484.17665262518886
3.68	598.0					512.1308445368509
3.69	612.0					526.0850364485129
3.7	607.0					521.039228360175
3.71	580.0					493.99342027183707
3.72	487.0					400.9476121834991
3.73	443.0					356.90180409516114
3.74	430.0					343.85599600682315
3.75	314.0					227.8101879184852
3.76	300.0					213.76437983014728
3.77	209.0					122.71857174180931
3.78	171.0					84.67276365347136
3.79	126.0					39.626955565133414
3.8	91.0					4.581147476795451
3.81	77.0					-9.464660611542499
3.82	48.0					-38.51046869988045
3.83	34.0					-52.55627678821841
3.84	29.0					-57.60208487655636
3.85	25.0					-61.64789296489431
3.86	24.0					-62.693701053232274
3.87	32.0					-54.739509141570224
3.88	32.0					-54.78531722990817
3.89	22.0					-64.83112531824614
3.9	33.0					-53.87693340658409
3.91	54.0					-32.922741494922036
3.92	39.0					-47.968549583259986
3.93	49.0					-38.01435767159795
3.94	63.0					-24.0601657599359
3.95	63.0					-24.105973848273848
3.96	62.0					-25.151781936611798
3.97	72.0					-15.197590024949761
3.98	90.0					2.7566018867122892
3.99	112.0					24.71079379837434
4.0	83.0					-4.335014289963624
4.01	105.0					17.619177621698427
4.02	103.0					15.573369533360477
4.03	94.0					6.5275614450225135
4.04	106.0					18.481753356684564
4.05	86.0					-1.5640547316533855
4.06	83.0					-4.609862819991349
4.07	72.0					-15.655670908329299
4.08	61.0					-26.701478996667248
4.09	48.0					-39.74728708500521
4.1	55.0					-32.79309517334315
4.11	38.0					-49.83890326168111
4.12	31.0					-56.88471135001906
4.13	38.0					-49.93051943835701
4.14	35.0					-52.97632752669497
4.15	28.0					-60.02213561503292
4.16	23.0					-65.06794370337087
4.17	23.0					-65.11375179170884
4.18	24.0					-64.15955988004679
4.19	27.0					-61.205367968384735
4.2	41.0					-47.2511760567227
4.21	27.0					-61.29698414506065
4.22	36.0					-52.3427922333986
4.23	23.0					-65.38860032173656
4.24	28.0					-60.43440841007451
4.25	26.0					-62.48021649841246
4.26	29.0					-59.526024586750424
4.27	21.0					-67.57183267508837
4.28	29.0					-59.61764076342632
4.29	32.0					-56.66344885176427
4.3	36.0					-52.70925694010222
4.31	38.0					-50.755065028440185
4.32	34.0					-54.800873116778135
4.33	32.0					-56.846681205116084
4.34	37.0					-51.89248929345405
4.35	49.0					-39.938297381792
4.36	49.0					-39.98410547012995
4.37	49.0					-40.02991355846791
4.38	66.0					-23.07572164680586
4.39	81.0					-8.12152973514381
4.4	69.0					-20.167337823481773
4.41	122.0					32.78685408818028
4.42	146.0					56.74104599984233
4.43	218.0					128.69523791150436
4.44	250.0					160.64942982316643
4.45	275.0					185.60362173482847
4.46	397.0					307.5578136464905
4.47	413.0					323.51200555815257
4.48	459.0					369.4661974698146
4.49	502.0					412.42038938147664
4.5	519.0					429.3745812931387
4.51	525.0					435.32877320480077
4.52	512.0					422.2829651164628
4.53	477.0					387.23715702812484
4.54	449.0					359.19134893978685
4.55	433.0					343.1455408514489
4.56	365.0					275.099732763111
4.57	329.0					239.05392467477301
4.58	270.0					180.00811658643505
4.59	251.0					160.96230849809712
4.6	172.0					81.91650040975915
4.61	164.0					73.8706923214212
4.62	132.0					41.82488423308325
4.63	115.0					24.77907614474529
4.64	93.0					2.73326805640734
4.65	89.0					-1.3125400319306095
4.66	101.0					10.641651879731427
4.67	74.0					-16.40415620860651
4.68	82.0					-8.449964296944472
4.69	74.0					-16.49577238528242
4.7	70.0					-20.54158047362037
4.71	68.0					-22.587388561958335
4.72	54.0					-36.633196650296284
4.73	67.0					-23.679004738634234
4.74	64.0					-26.724812826972197
4.75	55.0					-35.77062091531015
4.76	66.0					-24.816429003648096
4.77	57.0					-33.86223709198606
4.78	68.0					-22.90804518032401
4.79	67.0					-23.95385326866196
4.8	66.0					-24.999661356999923
4.81	82.0					-9.045469445337872
4.82	60.0					-31.09127753367582
4.83	95.0					3.8629143779862147
4.84	76.0					-15.182893710351735
4.85	100.0					8.771298201310316
4.86	114.0					22.725490112972352
4.87	96.0					4.679682024634417
4.88	115.0					23.633873936296453
4.89	139.0					47.588065847958504
4.9	134.0					42.542257759620554
4.91	136.0					44.49644967128259
4.92	134.0					42.45064158294464
4.93	134.0					42.40483349460669
4.94	145.0					53.35902540626873
4.95	150.0					58.31321731793078
4.96	130.0					38.26740922959283
4.97	92.0					0.2216011412548653
4.98	126.0					34.175793052916916
4.99	122.0					30.129984964578966
5.0	107.0					15.084176876241003
5.01	93.0					1.0383687879030532
5.02	68.0					-24.007439300434896
5.03	77.0					-15.05324738877286
5.04	76.0					-16.09905547711081
5.05	63.0					-29.14486356544876
5.06	62.0					-30.19067165378671
5.07	65.0					-27.236479742124658
5.08	65.0					-27.28228783046262
5.09	49.0					-43.32809591880057
5.1	49.0					-43.37390400713852
5.11	53.0					-39.419712095476484
5.12	43.0					-49.465520183814434
5.13	52.0					-40.51132827215238
5.14	50.0					-42.55713636049035
5.15	54.0					-38.602944448828296
5.16	41.0					-51.648752537166246
5.17	44.0					-48.69456062550421
5.18	56.0					-36.74036871384216
5.19	36.0					-56.78617680218011
5.2	46.0					-46.83198489051807
5.21	51.0					-41.87779297885602
5.22	50.0					-42.92360106719397
5.23	56.0					-36.969409155531935
5.24	50.0					-43.015217243869884
5.25	64.0					-29.061025332207834
5.26	56.0					-37.10683342054578
5.27	53.0					-40.15264150888373
5.28	55.0					-38.198449597221696
5.29	52.0					-41.244257685559646
5.3	60.0					-33.290065773897595
5.31	56.0					-37.33587386223556
5.32	61.0					-32.38168195057351
5.33	62.0					-31.427490038911458
5.34	52.0					-41.47329812724942
5.35	67.0					-26.51910621558737
5.36	59.0					-34.56491430392532
5.37	67.0					-26.610722392263284
5.38	54.0					-39.65653048060123
5.39	78.0					-15.702338568939183
5.4	77.0					-16.748146657277147
5.41	64.0					-29.793954745615096
5.42	75.0					-18.839762833953046
5.43	88.0					-5.885570922290995
5.44	81.0					-12.931379010628959
5.45	73.0					-20.97718709896691
5.46	78.0					-16.022995187304858
5.47	84.0					-10.068803275642807
5.48	91.0					-3.114611363980771
5.49	70.0					-24.16041945231872
5.5	74.0					-20.20622754065667
5.51	60.0					-34.25203562899463
5.52	76.0					-18.297843717332583
5.53	66.0					-28.343651805670532
5.54	76.0					-18.389459894008496
5.55	61.0					-33.435267982346446
5.56	61.0					-33.481076070684395
5.57	63.0					-31.52688415902236
5.58	66.0					-28.572692247360308
5.59	61.0					-33.61850033569826
5.6	62.0					-32.66430842403621
5.61	57.0					-37.71011651237417
5.62	68.0					-26.75592460071212
5.63	64.0					-30.80173268905007
5.64	75.0					-19.84754077738802
5.65	60.0					-34.89334886572598
5.66	72.0					-22.939156954063932
5.67	51.0					-43.98496504240188
5.68	51.0					-44.030773130739846
5.69	56.0					-39.076581219077795
5.7	62.0					-33.122389307415744
5.71	70.0					-25.168197395753708
5.72	57.0					-38.21400548409166
5.73	70.0					-25.259813572429607
5.74	54.0					-41.30562166076757
5.75	62.0					-33.35142974910552
5.76	68.0					-27.39723783744347
5.77	74.0					-21.44304592578142
5.78	71.0					-24.488854014119383
5.79	100.0					4.465337897542668
5.8	112.0					16.419529809204718
5.81	127.0					31.37372172086677
5.82	132.0					36.327913632528805
5.83	145.0					49.282105544190856
5.84	180.0					84.2362974558529
5.85	204.0					108.19048936751494
5.86	209.0					113.144681279177
5.87	208.0					112.09887319083904
5.88	228.0					132.05306510250108
5.89	228.0					132.00725701416314
5.9	206.0					109.96144892582518
5.91	245.0					148.91564083748722
5.92	235.0					138.86983274914928
5.93	187.0					90.82402466081132
5.94	181.0					84.77821657247335
5.95	175.0					78.7324084841354
5.96	152.0					55.686600395797456
5.97	121.0					24.640792307459506
5.98	115.0					18.594984219121542
5.99	95.0					-1.450823869216407
6.0	106.0					9.503368042445643
6.01	91.0					-5.542440045892306
6.02	65.0					-31.58824813423027
6.03	73.0					-23.63405622256822
6.04	67.0					-29.67986431090617
6.05	72.0					-24.725672399244132
6.06	69.0					-27.77148048758208
6.07	78.0					-18.81728857592003
6.08	56.0					-40.863096664257995
6.09	60.0					-36.908904752595944
6.1	68.0					-28.954712840933894
6.11	55.0					-42.00052092927186
6.12	83.0					-14.046329017609807
6.13	80.0					-17.092137105947756
6.14	83.0					-14.137945194285706
6.15	87.0					-10.18375328262367
6.16	79.0					-18.22956137096162
6.17	80.0					-17.27536945929957
6.18	103.0					5.678822452362482
6.19	115.0					17.63301436402452
6.2	153.0					55.58720627568657
6.21	197.0					99.54139818734862
6.22	259.0					161.49559009901066
6.23	331.0					233.44978201067272
6.24	430.0					332.4039739223348
6.25	561.0					463.3581658339968
6.26	793.0					695.3123577456588
6.27	1126.0					1028.2665496573209
6.28	1535.0					1437.220741568983
6.29	1975.0					1877.174933480645
6.3	2606.0					2508.129125392307
6.31	3394.0					3296.083317303969
6.32	4207.0					4109.037509215631
6.33	5123.0					5024.991701127293
6.34	5998.0					5899.945893038956
6.35	6986.0					6887.900084950617
6.36	8001.0					7902.854276862279
6.37	8762.0					8663.808468773941
6.38	9276.0					9177.762660685603
6.39	9881.0					9782.716852597265
6.4	9865.0					9766.671044508928
6.41	9577.0					9478.62523642059
6.42	9289.0					9190.579428332252
6.43	8872.0					8773.533620243914
6.44	7938.0					7839.487812155576
6.45	7100.0					7001.442004067238
6.46	6062.0					5963.396195978899
6.47	4994.0					4895.350387890562
6.48	4276.0					4177.304579802224
6.49	3406.0					3307.258771713886
6.5	2583.0					2484.212963625548
6.51	2106.0					2007.16715553721
6.52	1425.0					1326.121347448872
6.53	1100.0					1001.0755393605341
6.54	794.0					695.0297312721962
6.55	598.0					498.9839231838582
6.56	429.0					329.93811509552023
6.57	280.0					180.8923070071823
6.58	206.0					106.84649891884433
6.59	176.0					76.80069083050637
6.6	137.0					37.75488274216842
6.61	132.0					32.70907465383047
6.62	110.0					10.663266565492506
6.63	94.0					-5.382541522845443
6.64	92.0					-7.428349611183393
6.65	89.0					-10.474157699521356
6.66	89.0					-10.519965787859306
6.67	80.0					-19.565773876197255
6.68	69.0					-30.611581964535205
6.69	90.0					-9.657390052873168
6.7	87.0					-12.703198141211118
6.71	81.0					-18.749006229549067
6.72	95.0					-4.794814317887017
6.73	83.0					-16.84062240622498
6.74	98.0					-1.88643049456293
6.75	90.0					-9.93223858290088
6.76	109.0					9.021953328761157
6.77	101.0					0.9761452404232074
6.78	94.0					-6.069662847914742
6.79	132.0					31.884529063747294
6.8	115.0					14.838720975409345
6.81	94.0					-6.207087112928605
6.82	111.0					10.747104798733432
6.83	122.0					21.701296710395482
6.84	119.0					18.655488622057533
6.85	131.0					30.609680533719583
6.86	128.0					27.56387244538162
6.87	133.0					32.51806435704367
6.88	154.0					53.47225626870572
6.89	171.0					70.42644818036777
6.9	218.0					117.38064009202981
6.91	256.0					155.33483200369187
6.92	303.0					202.2890239153539
6.93	325.0					224.24321582701594
6.94	438.0					337.197407738678
6.95	523.0					422.15159965034
6.96	602.0					501.1057915620021
6.97	788.0					687.0599834736641
6.98	830.0					729.0141753853262
6.99	1028.0					926.9683672969882
7.0	1115.0					1013.9225592086502
7.01	1299.0					1197.8767511203123
7.02	1434.0					1332.8309430319744
7.03	1505.0					1403.7851349436364
7.04	1547.0					1445.7393268552985
7.05	1560.0					1458.6935187669606
7.06	1621.0					1519.6477106786226
7.07	1583.0					1481.6019025902847
7.08	1468.0					1366.5560945019467
7.09	1401.0					1299.5102864136088
7.1	1233.0					1131.4644783252706
7.11	1157.0					1055.4186702369327
7.12	987.0					885.3728621485948
7.13	845.0					743.3270540602568
7.14	685.0					583.2812459719189
7.15	593.0					491.23543788358097
7.16	492.0					390.18962979524304
7.17	418.0					316.14382170690504
7.18	328.0					226.0980136185671
7.19	256.0					154.05220553022914
7.2	181.0					79.0063974418912
7.21	138.0					35.960589353553246
7.22	130.0					27.914781265215282
7.23	119.0					16.868973176877333
7.24	104.0					1.8231650885393833
7.25	71.0					-31.222642999798566
7.26	76.0					-26.268451088136516
7.27	86.0					-16.31425917647448
7.28	89.0					-13.360067264812429
7.29	103.0					0.5941246468496217
7.3	63.0					-39.45168344148834
7.31	71.0					-31.49749152982629
7.32	70.0					-32.54329961816424
7.33	82.0					-20.589107706502205
7.34	83.0					-19.634915794840154
7.35	98.0					-4.6807238831781035
7.36	72.0					-30.726531971516067
7.37	79.0					-23.772340059854017
7.38	74.0					-28.818148148191966
7.39	105.0					2.13604376347007
7.4	83.0					-19.90976432486788
7.41	95.0					-7.955572413205829
7.42	121.0					17.998619498456208
7.43	84.0					-19.047188589881728
7.44	107.0					3.9070033217803086
7.45	78.0					-25.13880476655764
7.46	77.0					-26.18461285489559
7.47	86.0					-17.230420943233554
7.48	93.0					-10.276229031571503
7.49	89.0					-14.322037119909453
7.5	97.0					-6.367845208247417
7.51	106.0					2.586346703414634
7.52	105.0					1.5405386150766844
7.53	98.0					-5.505269473261279
7.54	96.0					-7.551077561599229
7.55	102.0					-1.5968856499371782
7.56	99.0					-4.642693738275142
7.57	58.0					-45.68850182661309
7.58	69.0					-34.73430991495104
7.59	65.0					-38.780118003289004
7.6	69.0					-34.82592609162694
7.61	66.0					-37.8717341799649
7.62	73.0					-30.917542268302867
7.63	56.0					-47.9633503566408
7.64	65.0					-39.009158444978766
7.65	60.0					-44.054966533316716
7.66	82.0					-22.100774621654665
7.67	76.0					-28.14658270999263
7.68	68.0					-36.19239079833058
7.69	83.0					-21.238198886668528
7.7	73.0					-31.28400697500649
7.71	73.0					-31.32981506334444
7.72	81.0					-23.37562315168239
7.73	70.0					-34.421431240020354
7.74	71.0					-33.4672393283583
7.75	69.0					-35.51304741669625
7.76	76.0					-28.558855505034217
7.77	84.0					-20.604663593372152
7.78	77.0					-27.650471681710115
7.79	81.0					-23.69627977004808
7.8	82.0					-22.742087858386014
7.81	93.0					-11.787895946723978
7.82	76.0					-28.833704035061928
7.83	105.0					0.12048787660012295
7.84	104.0					-0.9253202117378407
